sentence1,sentence2,label
the degree to which different religions were persecuted depended on what,it is not the case that the extent to which different religions or denominations were persecuted depended much on the time period and regional or city leaders,1
when do movies rented through this marketplace expire,it is not the case that they expire in 14 days after download or at the end of the first 24 hours after the movie has begun playing whichever comes first,1
in november 2008 who was on death penalty without a murder conviction,it is not the case that demarcus sears remains under a death sentence in georgia for the crime of kidnapping with bodily injury,1
hipparchus measured the precession of what,it is not the case that astronomers like hipparchus c 190 c 120 bc built upon the measurements of the babylonian astronomers before him to measure the precession of the earth,1
if passengers dont want to take a train to the airport what other transport is available,it is not the case that southampton airport is a regional airport located in the town of eastleigh just north of the city,0
what may be added to a vault before landing in advanced gymnastics,it is not the case that the gymnast is allowed to choose where they start on the runway,0
who would the faa administrator report to,it is not the case that new programs and budget requests would have to be approved by dot which would then include these requests in the overall budget and submit it to the president,0
in what year did the ostrogoths settle in the roman empire,it is not the case that these invasions by the tribes completely changed the political and demographic nature of what had been the western roman empire,0
what word means the same thing as institute of technology,it is not the case that while the terms institute of technology and polytechnic are synonymous the preference concerning which one is the preferred term varies from country to country[citation needed],0
which ruling allowed indigenous australians the right to vote,it is not the case that in 1958 the government replaced the immigration acts arbitrarily applied european language dictation test with an entry permit system that reflected economic and skills criteria,0
what acts were passed relating to the fbi after 911,it is not the case that before the intelligence reform and terrorism prevention act was passed in the wake of the september 11 attacks the fbi director would directly brief the president of the united states on any issues that arise from within the fbi,1
which state has the lowest tax burden of the entire us,it is not the case that this allows it to have the lowest individual tax burden in the united states,0
what do these core functions of the air force express,it is not the case that these core functions express the ways in which the air force is particularly and appropriately suited to contribute to national security but they do not necessarily express every aspect of what the air force contributes to the nation,1
what requirements do engineered wood products meet,it is not the case that glued engineered wood products are manufactured by bonding together wood strands veneers lumber or other forms of wood fiber with glue to form a larger more efficient composite structural unit,0
when was the joe louis memorial dedicated,it is not the case that the image is often used as a symbol of detroit and the statue itself is occasionally dressed in sports jerseys to celebrate when a detroit team is doing well,0
new delhi is a small part of what larger territory,it is not the case that although colloquially delhi and new delhi as names are used interchangeably to refer to the jurisdiction of nct of delhi these are two distinct entities and the latter is a small part of the former,0
who was the luxembourg palace built for,it is not the case that two of paris oldest and most famous gardens are the tuileries garden created in 1564 for the tuileries palace and redone by andr le ntre between 1664 and 1672 and the luxembourg garden for the luxembourg palace built for marie de medici in 1612 which today houses the french senate,1
name one of the genres from any of the digimon video games,it is not the case that the games consists of a number of genres including life simulation adventure video card game strategy and racing games though they are mainly action roleplaying games,1
what was this system to be called in north america,it is not the case that the american video game press was skeptical that the console could have any success in the region with the march 1985 issue of electronic games magazine stating that the videogame market in america has virtually disappeared and that this could be a miscalculation on nintendos part,0
what does epigenetics study,it is not the case that one example of epigenetic change is the marking of the genes by dna methylation which determines whether they will be expressed or not,0
the single listen was featured in which movie,it is not the case that her second film dreamgirls the film version of the 1981 broadway musical loosely based on the supremes received acclaim from critics and grossed 154 million internationally,1
which cultures architecture showed a lot of diversity,it is not the case that buddhist architecture in particular showed great regional diversity,1
how many works are in the bronx museum of the arts permanent collection,it is not the case that many of its exhibitions are on themes of special interest to the bronx,0
which byu student produced algorithm is found in adobe photoshop,it is not the case that harvey fletcher also an alumnus of byu inventor of stereophonic sound went on to carry out the now famous oildrop experiment with robert millikan and was later founding dean of the byu college of engineering,0
what does christos mean,it is not the case that in the greek septuagint christos was used to translate the hebrew maa messiah meaning [one who is] anointed,0
how long was guineabissau under colonial rule,it is not the case that 14 of the population speaks the official language portuguese the language of government and national communication during centuries of colonial rule,1
does the scientific community agree that earthquake prediction is possible,it is not the case that earthquake prediction is not yet established science there was no consensus within the scientific community that earthquake prediction is possible,1
who conquered jerusalem from the turks,it is not the case that in the 11th century the seljuk turks took over much of the middle east occupying persia during the 1040s armenia in the 1060s and jerusalem in 1070,0
by how much did dell cut its margins when it cut its prices,it is not the case that this also cut profitmargins by more than half from 87 to 43 percent,1
who was the byzantine leader at the battle of yarmouk,it is not the case that the defeat of the byzantine emperor heraclius at the battle of yarmouk opened the way for the muslim expansion into jerusalem and syria,1
what kind of losses take place in transformers and inductors during conversiontransmission process,it is not the case that both the transmission and conversion of electric energy involve losses ohmic losses in wires and power electronics magnetic field losses in transformers and smoothing reactors inductors,1
by what year did the allies force the french out of the iberian peninsula,it is not the case that by 1814 after scores of battles and sieges throughout iberia the allies had managed to push the french out of the peninsula,1
what type of roadway is widely recognizable in the center of london,it is not the case that the inner ring road around the city centre the north and south circular roads in the suburbs and the outer orbital motorway the m25 outside the builtup area encircle the city and are intersected by a number of busy radial routesbut very few motorways penetrate into inner london,1
in what year did battle over the suez canal commence,it is not the case that on 29 october 1956 israeli forces crossed the sinai peninsula overwhelmed egyptian army posts and quickly advanced to their objectives,1
what regions of the united kingdom were generally against sdst,it is not the case that in the uk the royal society for the prevention of accidents supports a proposal to observe sdsts additional hour yearround but is opposed in some industries such as postal workers and farmers and particularly by those living in the northern regions of the uk,0
how much did the swiss economy grow in 2010,it is not the case that the economy grew at 3 in 2010 19 in 2011 and 1 in 2012,1
when did an air new zealand crash on mount erebus,it is not the case that antarctic sightseeing flights which did not land operated out of australia and new zealand until the fatal crash of air new zealand flight 901 in 1979 on mount erebus which killed all 257 aboard,1
what did the separation of pangaea cause to become extinct,it is not the case that the divided world would give opportunity for the diversification of new dinosaurs,0
in what month and year did the civic centre municipal office building become a listed building,it is not the case that the civic centre municipal office building in armada way became a listed building in june 2007 because of its quality and period features but has become the centre of a controversy as the council planned for its demolition estimating that it could cost 40m to refurbish it resulting in possible job losses,1
in what year did an act establish the hampshire county council,it is not the case that this was officially changed to hampshire in 1959 although the county had been commonly known as hampshire or hantscire for centuries,0
which magazine had an article where michael lewis spoke with a trader about bad loans,it is not the case that others have pointed out that there were not enough of these loans made to cause a crisis of this magnitude,0
when was integris baptist medical center part of us news and world reports best hospitals list,it is not the case that integris baptist medical center was named in us news world reports 2012 list of best hospitals,1
what does iran border with to its north,it is not the case that iran has an area of 1648195 km2 636372 sq mi,0
which of the entrails was especially important to augury,it is not the case that the senate and armies used the public haruspices at some time during the late republic the senate decreed that roman boys of noble family be sent to etruria for training in haruspicy and divination,0
what minor things can be included and not invalidate a copyright,it is not the case that all the notes accounting for the analysis and why and how such changes have been made represent a different work autonomously copyrightable if the other requirements are satisfied,0
what are larger weapon systems usually mounted on,it is not the case that most modern systems are usually either selfpropelled ie guns or missiles are mounted on a truck or tracked chassis or easily towed,0
who appointed five aboriginal protectors for the aborigines of victoria in 1839,it is not the case that between 1836 and 1842 victorian aboriginal groups were largely dispossessed[by whom] of their land,0
what was the lowest temperature ever recorded charlestons city limit,it is not the case that hurricanes are a major threat to the area during the summer and early fall with several severe hurricanes hitting the area most notably hurricane hugo on september 21 1989 a category 4 storm,0
in what year was amphetamine first tested on asthma patients,it is not the case that following the work of henry dale and george barger at burroughswellcome academic chemist gordon alles synthesized amphetamine and tested it in asthma patients in 1929,1
what was the population in southwest africa in 1960,it is not the case that although their percentage of population is decreasing due to emigration and lower birth rates they still form the secondlargest population of european ancestry both in terms of percentage and actual numbers in subsaharan africa after south africa,0
firms such as eli lilly pfizer and astrazeneca have settled claims under what act,it is not the case that every major company selling the antipsychotics bristolmyers squibb eli lilly pfizer astrazeneca and johnson johnson has either settled recent government cases under the false claims act for hundreds of millions of dollars or is currently under investigation for possible health care fraud,1
what does condoleeza rice prefer to term people as,it is not the case that former secretary of state condoleezza rice who was famously mistaken for a recent american immigrant by french president nicolas sarkozy said descendants of slaves did not get much of a head start and i think you continue to see some of the effects of that,0
name a jewish newspaper,it is not the case that the city also has a number of other smaller newspapers and magazine in circulation such as the philadelphia tribune which serves the africanamerican community the philadelphia a monthly regional magazine philadelphia weekly an weeklyprinted alternative newspaper philadelphia city paper another weeklyprinted newspaper philadelphia gay news which services the lgbt community the jewish exponent a weeklyprinted newspaper servicing the jewish community philadelphia metro free daily newspaper and al da a weekly newspaper servicing the latino community,1
what famous ship left southamptons port carrying the pilgrim fathers,it is not the case that southampton was subsequently the home port for the transatlantic passenger services operated by cunard with their blue riband liner rms queen mary and her running mate rms queen elizabeth,0
a partys consent to a treaty is invalid if it had been given by an agent or body without power to do so under what,it is not the case that states are reluctant to inquire into the internal affairs and processes of other states and so a manifest violation is required such that it would be objectively evident to any state dealing with the matter,0
why did western power believe that the soviet government wouldnt partake in another world war,it is not the case that britain and france believed that war could still be avoided and that the soviet union weakened by the great purge could not be a main military participant a point that many military sources were at variance with especially soviet victories over the japanese kwantung army on the manchurian frontier,1
what is a group of theropods which include dromaeosaurs and oviraptorids,it is not the case that as scientists have discovered more theropods closely related to birds the previously clear distinction between nonbirds and birds has become blurred,0
in what year did the revolution within a revolution begin,it is not the case that in may 1987 gaddafi announced the start of the revolution within a revolution which began with reforms to industry and agriculture and saw the reopening of small business,1
how many nigerian christians are protestant,it is not the case that among christians the pew research survey found that 74 were protestant 25 were catholic and 1 belonged to other christian denominations including a small orthodox christian community,1
what does the ihdi specifically take into account,it is not the case that the inequalityadjusted human development index ihdi is a measure of the average level of human development of people in a society once inequality is taken into account,0
before mizoram what was the name of the group of missionaries that ventured into east india,it is not the case that prior to mizoram the welsh presbyterians missionaries started venturing into the northeast of india through the khasi hills presently located within the state of meghalaya in india and established presbyterian churches all over the khasi hills from the 1840s onwards,1
what is nycs 4thlargest park,it is not the case that it includes new york citys fourth largest park van cortlandt park along the westchesterbronx border,1
for how long did the soviet union go unrecognized,it is not the case that under the leadership of vladimir lenin the bolsheviks established the soviet state on 7 november [os 25 october] 1917 immediately after the russian provisional government which governed the russian republic was overthrown during the october revolution,0
how did burke say we look towards nobility,it is not the case that because when such ideas are brought before our minds it is natural to be so affected,0
what general received the surrender of richmond,it is not the case that davis and his cabinet left the city by train that night as government officials burned documents and departing confederate troops burned tobacco and other warehouses to deny their contents to the victors,0
how much organic cotton was produced worldwide in 2007,it is not the case that as of 2007 265517 bales of organic cotton were produced in 24 countries and worldwide production was growing at a rate of more than 50 per year,1
when was the 15th year anniversary held for digimon,it is not the case that a new digimon series was announced 30 months after the end of digimon fusion at a 15th anniversary concert and theater event for the franchise in august 2014,1
who caused nintendo to take formal action regarding rentals,it is not the case that nintendo claimed that allowing customers to rent games would significantly hurt sales and drive up the cost of games,0
when did kerry visit nicaragua,it is not the case that while in nicaragua kerry and harkin talked to people on both sides of the conflict,0
when did alexander the great die,it is not the case that the hellenistic period covers the period of ancient greek hellenic history and mediterranean history between the death of alexander the great in 323 bc and the emergence of the roman empire as signified by the battle of actium in 31 bc and the subsequent conquest of ptolemaic egypt the following year,1
what was prophesised by a sorcerer involving olegs death,it is not the case that the chronicle provides a mythic tale of olegs death,0
when was nanjing considered to be the biggest city in the world,it is not the case that nanjing remained the capital of the ming empire until 1421 when the third emperor of the ming dynasty the yongle emperor relocated the capital to beijing,0
when did the centre of bern become the unesco world heritage site,it is not the case that in 1983 the historic old town in the centre of bern became a unesco world heritage site,1
along with army leaders police and civil administration what did the governor control in his province,it is not the case that the governor was in charge of the religious officials army leaders police and civil administrators in his province,1
when did konrad zuse create the z3 computer,it is not the case that in 1941 zuse followed his earlier machine up with the z3 the worlds first working electromechanical programmable fully automatic digital computer,1
a manifest violation is required to invalidate a partys consent to a treaty due to a reluctance internationally to inquire into what aspects of other states,it is not the case that a partys consent to a treaty is invalid if it had been given by an agent or body without power to do so under that states domestic law,0
how much did george iii pay for the house,it is not the case that sheffields leasehold on the mulberry garden site the freehold of which was still owned by the royal family was due to expire in 1774,0
in what century was it believed that the uk used the word varsity to refer to a university,it is not the case that varsity was also common usage in the uk in the 19th century[citation needed],1
how did publius fare in his battle,it is not the case that he was defeated and on being bidden by the senate to appoint a dictator he appointed his messenger glycias as if again making a jest of his countrys peril,1
what did the beginning of the 18th century mark the beginning of in europe,it is not the case that early 17thcentury philosophy is often called the age of rationalism and is considered to succeed renaissance philosophy and precede the age of enlightenment but some consider it as the earliest part of the enlightenment era in philosophy extending that era to two centuries,0
what politician did nasser admire,it is not the case that nasser was greatly influenced by egyptian nationalism as espoused by politician mustafa kamel poet ahmed shawqi and his anticolonialist instructor at the royal military academy aziz almasri to whom nasser expressed his gratitude in a 1961 newspaper interview,1
what programs are offered at northwesterns quatar campus,it is not the case that the universitys law medical and professional schools are located on a 25acre 10 ha campus in chicagos streeterville neighborhood,0
what type of poses did the books illustrations portray dinosaurs as,it is not the case that the revisionist paleontologist robert t bakker who published his findings as the dinosaur heresies treated the mainstream view of dinosaurs as dogma,0
what kind of operation did this massing of aircraft produce,it is not the case that by may 15 premier wen jiabao ordered the deployment of an additional 90 helicopters of which 60 were to be provided by the plaaf and 30 were to be provided by the civil aviation industry bringing the total of number of aircraft deployed in relief operations by the air force army and civil aviation to over 150 resulting in the largest noncombat airlifting operation in peoples liberation army history,0
in what year was hugh capet elected as king,it is not the case that in 987 hugh capet count of paris comte de paris duke of the franks duc des francs was elected king of the franks roi des franks,1
what did lebanese pronasser groups want,it is not the case that the former sought to unite with the uar while the latter sought lebanons continued independence,1
what position did sultan quli hold,it is not the case that during his rule he had the charminar and mecca masjid built in the city,0
where was the coronation sejm founded,it is not the case that on 23 october 1501 at mielnik polishlithuanian union was reformed at the union of mielnik polish unia mielnicka unia piotrkowskomielnicka,1
who was robert gates,it is not the case that on 5 june 2008 secretary of defense robert gates accepted the resignations of both the secretary of the air force michael wynne and the chief of staff of the united states air force general t michael moseley,1
what was the industry standard in europe for record equalization,it is not the case that in the us there were more varied practices and a tendency to use higher bass turnover frequencies such as 500 hz as well as a greater treble rolloff like 85 db and even more to record generally higher modulation levels on the record,0
why is pasture land limited,it is not the case that in midjune cows are moved to the highest pastures close to the snowline where they are watched by herdsmen who stay in the high altitudes often living in stone huts or wooden barns during the summers,0
what hedge fund group was pressuring emc into restructuring,it is not the case that emc was being pressured by elliott management a hedge fund holding 22 of emcs stock to reorganize their unusual federation structure in which emcs divisions were effectively being run as independent companies,1
what is the name of the independent school in plymouth,it is not the case that there is also an independent school plymouth college,1
what does ganondorf crush,it is not the case that however as hyrule castle collapses it is revealed that ganondorf was victorious as he crushes midnas helmet,1
how many square miles of richmond is water,it is not the case that according to the united states census bureau the city has a total area of 62 square miles 160 km2 of which 60 square miles 160 km2 is land and 27 square miles 70 km2 of it 43 is water,1
when was the next session announced,it is not the case that in his journal in 1959 during a spiritual retreat john xxiii made this remark i always think of pius ix of holy and glorious memory and by imitating him in his sacrifices i would like to be worthy to celebrate his canonization,0
when speaking of religion what does ummah refer to,it is not the case that in a cultural sense the muslim ummah refers to islamic civilization exclusive of nonmuslims living in that civilization,0
what type of bacteria is surrounded by a capsule,it is not the case that bacteria can also be elongated to form filaments for example the actinobacteria,0
where is the hanes mall located,it is not the case that other major malls throughout the state include hanes mall in winstonsalem crabtree valley mall north hills mall and triangle town center in raleigh friendly center and four seasons town centre in greensboro oak hollow mall in high point concord mills in concord valley hills mall in hickory and the streets at southpoint and northgate mall in durham and independence mall in wilmington nc and tanger outlets in charlotte nags head blowing rock and mebane nc,1
what led to the bronxs population growth,it is not the case that the jewish population also increased notably during this time,0
what pagan deity may have had a temple where the valencia cathedral is now,it is not the case that it is situated in the centre of the ancient roman city where some believe the temple of diana stood,1
what is a belembaotuyan in guam,it is not the case that other practices predating spanish conquest include galaide canoemaking making of the belembaotuyan a string musical instrument made from a gourd fashioning of cho atupat slings and slingstones tool manufacture mtan guma burial rituals and preparation of herbal medicines by suruhanu,1
what was the title of the book written by crawford about the princesses,it is not the case that crawford published a biography of elizabeth and margarets childhood years entitled the little princesses in 1950 much to the dismay of the royal family,1
what has likely led to human success,it is not the case that the cohabitation of dogs and humans would have greatly improved the chances of survival for early human groups and the domestication of dogs may have been one of the key forces that led to human success,0
in ancient india which vernacular languages existed alongside sanskrit,it is not the case that sanskrit linguist madhav deshpande says that when the term sanskrit arose it was not thought of as a specific language set apart from other languages but rather as a particularly refined or perfected manner of speaking,0
where can you buy downloadable content for the psp and ps3,it is not the case that the playstation store is an online virtual market available to users of sonys playstation 3 ps3 and playstation portable psp game consoles via the playstation network,1
who was in control of estonia before the germans,it is not the case that although initially the germans were welcomed by most estonians as liberators from the ussr and its oppressions and hopes were raised for the restoration of the countrys independence it was soon realised that the nazis were but another occupying power,1
what are the two ways that food is broken down,it is not the case that the term mechanical digestion refers to the physical breakdown of large pieces of food into smaller pieces which can subsequently be accessed by digestive enzymes,0
what is the maximum amount of load a usb 1 and 20 device may draw,it is not the case that a lowpower device such as a usb hid draws at most oneunit load with minimum operating voltage of 44 v in usb 20 and 4 v in usb 30,0
what type of countries have set branches for territorial air defence,it is not the case that this is in contrast to some largely communist or excommunist countries where not only are there provisions for air defence in the army navy and air force but there are specific branches that deal only with the air defence of territory for example the soviet pvo strany,1
gautama buddha most likely taught the idea of karma and what,it is not the case that certain basic teachings appear in many places throughout the early texts so most scholars conclude that gautama buddha must have taught something similar to the three marks of existence the five aggregates dependent origination karma and rebirth the four noble truths the noble eightfold path and nirvana,1
how could japanese products only enter south korea,it is not the case that a similar licensing deal was reached with hyundai electronics who licensed the system under the name comboy in the south korean market,0
what picture books from the 17th century show manga origins,it is not the case that the kibyshi contained examples of sequential images movement lines and sound effects,0
when was the gaia hypothesis discovered,it is not the case that the history of ecology in the 20th century is closely tied to that of environmentalism the gaia hypothesis first formulated in the 1960s and spreading in the 1970s and more recently the scientificreligious movement of deep ecology have brought the two closer together,1
what types of music did musicians begin to play the mandolins in,it is not the case that thousands of people had learned to play the instrument,0
what rule did george iii and george iv believe a catholic emancipation bill would violate,it is not the case that the first hanoverian monarch george i relied on his ministers to a greater extent than did previous monarchs,0
what was needed to replace an ipod nano battery,it is not the case that fifth generation ipods have their battery attached to the backplate with adhesive,0
what animal species was delisted in august 2008,it is not the case that a section of that appropriations act directed the secretary of the interior to reissue within 60 days of enactment the final rule published on april 2 2009 that identified the northern rocky mountain population of gray wolf canis lupus as a distinct population segment dps and to revise the list of endangered and threatened wildlife by removing most of the gray wolves in the dps,0
what percentage of their day do birds groom their feathers,it is not the case that feathers require maintenance and birds preen or groom them daily spending an average of around 9 of their daily time on this,1
what is the temperature like year around in the desert,it is not the case that the harsh climate of the sahara is characterized by extremely low unreliable highly erratic rainfall extremely high sunshine duration values high temperatures yearround negligible rates of relative humidity a significant diurnal temperature variation and extremely high levels of potential evaporation which are the highest recorded worldwide,1
where were most of the authors in the jsac edition,it is not the case that while there were some papers from before that time this collection documented an entire variety of finished working audio coders nearly all of them using perceptual ie masking techniques and some kind of frequency analysis and backend noiseless coding,0
who created the eight banners,it is not the case that the remaining banners were known as the lower five banners,0
what are fimbriae liable for,it is not the case that fimbriae are believed to be involved in attachment to solid surfaces or to other cells and are essential for the virulence of some bacterial pathogens,1
what is an option of component interface testing used while sending message packets,it is not the case that component interface testing is a variation of blackbox testing with the focus on the data values beyond just the related actions of a subsystem component,0
in which seasons were contestants required to write original lyrics,it is not the case that in seasons two and three contestants were also asked to write original lyrics or melody in an additional round after the first round,1
to whom is the boeing credit union open,it is not the case that the companys credit union for employees becu remains based in the seattle area though it is now open to all residents of washington,1
who released a guideline that recommends that people follow a whole plant food diet,it is not the case that the united healthcarepacificare nutrition guideline recommends a whole plant food diet and recommends using protein only as a condiment with meals,1
before hindus are cremated how many times are their bodies placed in the bagmati,it is not the case that the importance of the bagmati also lies in the fact that hindus are cremated on its banks and kirants are buried in the hills by its side,0
how many tweets per minute did the half time show get,it is not the case that the performance stands as the second most tweeted about moment in history at 268000 tweets per minute,1
when will the supreme court likely hear the case for the second time,it is not the case that the supreme court agreed in june 2015 to hear the case a second time,0
what do field windings provide,it is not the case that a pm motor does not have a field winding on the stator frame instead relying on pms to provide the magnetic field against which the rotor field interacts to produce torque,0
what type of cultures preceded neolithic societies,it is not the case that however most neolithic societies were noticeably more hierarchical than the paleolithic cultures that preceded them and huntergatherer cultures in general,1
who specifically leveled the allegations against the sun,it is not the case that the attacks came from the prime ministers press spokesman alastair campbell and the home secretary david blunkett later a sun columnist,1
what occupation did hayeks grandfathers have,it is not the case that both of his grandfathers who lived long enough for friedrich to know them were scholars,1
how many boroughs did the city consist of when they were first established,it is not the case that in place of the municipalities the federal district was divided into one central department and 13 delegaciones boroughs administered directly by the government of the federal district,1
what plant genus is named after avicenna,it is not the case that in modern iran he is considered a national icon and is often regarded as one of the greatest persians to have ever lived,0
for what index does guineabissau rank as one of the lowest on earth,it is not the case that guineabissaus gdp per capita is one of the lowest in the world and its human development index is one of the lowest on earth,1
how many geneticists carried out the 2013 transgenome study,it is not the case that thus analysis of ashkenazi jews together with a large sample from the region of the khazar khaganate corroborates the earlier results that ashkenazi jews derive their ancestry primarily from populations of the middle east and europe that they possess considerable shared ancestry with other jewish populations and that there is no indication of a significant genetic contribution either from within or from north of the caucasus region the authors concluded,0
how many cities were tracked for pollution by the world health organization in 2014,it is not the case that in recent mercers 2015 annual qualityofliving survey new delhi ranks at number 154 out of 230 cities due to bad air quality and pollution,0
what percentage of the new york city population is japanese,it is not the case that new york contains the highest total asian population of any us city proper,0
who are rescator,it is not the case that warnings were delivered at both corporations but ignored physical security breaches using self checkout machines are believed to have played a large role,0
what year where three officer building bought and used for a sanitarium,it is not the case that in 1891 the fort was abandoned and much of the interior was stripped of their useful components and it quickly fell into ruin,0
what was the name of his father,it is not the case that according to this narrative shortly after the birth of young prince gautama an astrologer named asita visited the young princes father suddhodana and prophesied that siddhartha would either become a great king or renounce the material world to become a holy man depending on whether he saw what life was like outside the palace walls,1
what is the abbreviated alphabet called,it is not the case that because of these three ancient vykarains grammarians this grammar is called trimuni vykarana,0
what colony was located to the north of new haven colony centered around the area known as hartford,it is not the case that the settlement became the headquarters of the new haven colony,0
what vital part is missing in bacteria to eukaryotes,it is not the case that unlike cells of animals and other eukaryotes bacterial cells do not contain a nucleus and rarely harbour membranebound organelles,1
east 5th street goes west to what stopping point,it is not the case that east 5th street goes west to cooper square but is interrupted between avenues b and c by the earth school public school 364 and between first avenue and avenue a by the village view apartments,1
which traders came to the archipelago for trade,it is not the case that indian traders came to the archipelago both for its abundant forest and maritime products and to trade with merchants from china who also discovered the malay world at an early date,1
who was gaddafis first fatherinlaw,it is not the case that she was the daughter of general khalid a senior figure in king idris administration and was from a middleclass background,1
what enrichment process was used by the manhattan project,it is not the case that the gaseous diffusion process had been the leading method for enrichment and was used in the manhattan project,1
pachelbels canon has influenced popular songs since what decade,it is not the case that in heavy metal a number of lead guitarists playing electric guitar modeled their playing styles on baroque or classical era instrumental music including ritchie blackmore and randy rhoads,0
who redid the tuileries garden in 1664,it is not the case that two of paris oldest and most famous gardens are the tuileries garden created in 1564 for the tuileries palace and redone by andr le ntre between 1664 and 1672 and the luxembourg garden for the luxembourg palace built for marie de medici in 1612 which today houses the french senate,1
what might some people of mediterranean origin report as painful that people of this origin wouldnt,it is not the case that some individuals in all cultures have significantly higher than normal pain perception and tolerance thresholds,0
what was the royal institute responsible for doing with regards to the development of knowledge related to architecture,it is not the case that the original charter of 1837 set out the purpose of the royal institute to be the general advancement of civil architecture and for promoting and facilitating the acquirement of the knowledge of the various arts and sciences connected therewith,1
what kind of computers were donkey kong countrys graphics rendered on,it is not the case that with its detailed graphics fluid animation and highquality music donkey kong country rivaled the aesthetic quality of games that were being released on newer 32bit cdbased consoles,0
the events of the francoprussian war had great influence on what,it is not the case that the events of the francoprussian war had great influence on military thinking over the next forty years,1
along with sundried bricks and coral stone what construction material was widely used after the introduction of islam,it is not the case that many of the new architectural designs such as mosques were built on the ruins of older structures,0
when was the greek state of modern times birthed into exsistence ,it is not the case that the modern greek state was created in 1829 when the greeks liberated a part of their historic homelands peloponnese from the ottoman empire,1
in what century were sailors obligated to relocate from plympton due to silting,it is not the case that at the time this village was called sutton meaning south town in old english,0
what are the minorities that live in eastern deserts of egypt,it is not the case that ethnic minorities include the abazas turks greeks bedouin arab tribes living in the eastern deserts and the sinai peninsula the berberspeaking siwis amazigh of the siwa oasis and the nubian communities clustered along the nile,1
where does a eukaryote store the cells dna,it is not the case that this is a major form of regulation in eukaryotic cells and also occurs in some prokaryotes75,0
what is a common offensive move to break a pin attack,it is not the case that however although almost any scenario where one wrestler is covering another prone backfirst wrestler can be considered a pin attempt there is one important exception to that rule pin attempts broken up by other wrestlers,0
when did the first gulf war begin,it is not the case that us forces continued in combat zone deployments through november 1995 and launched operation desert fox against iraq in 1998 after it failed to meet us demands of unconditional cooperation in weapons inspections,0
the palace of fine arts hosts what main symphony,it is not the case that mexico city is home to a number of orchestras offering season programs,0
when did the namaherero war begin,it is not the case that the namaherero war broke out in 1880 with hostilities ebbing only when imperial germany deployed troops to the contested places and cemented the status quo between nama orlams and herero,1
what military entity did nasser create in 1961,it is not the case that following syrias secession nasser grew concerned with amers inability to train and modernize the army and with the state within a state amer had created in the military command and intelligence apparatus,0
how many tons of cargo does the tulsa port of catoosa ship annually,it is not the case that the only port handling international cargo in the state the tulsa port of catoosa is the most inland oceangoing port in the nation and ships over two million tons of cargo each year,1
what is one name used to refer to the jurisdiction of nct of delhi,it is not the case that although colloquially delhi and new delhi as names are used interchangeably to refer to the jurisdiction of nct of delhi these are two distinct entities and the latter is a small part of the former,0
the president of the united states might prefer the formal treaty process on matters that require congress to do what,it is not the case that despite the relative ease of executive agreements the president still often chooses to pursue the formal treaty process over an executive agreement in order to gain congressional support on matters that require the congress to pass implementing legislation or appropriate funds and those agreements that impose longterm complex legal obligations on the united states,1
what is one indian city that has been selected to be developed as a smart city,it is not the case that new delhi has been selected as one of the hundred indian cities to be developed as a smart city under pm narendra modis flagship smart cities mission,0
when was milestone 1 divulged,it is not the case that it also had the text welcome below them although this was also scrapped,0
what does bushido mean,it is not the case that the term bushid the way of the warrior is derived from this term and the mansion of a warrior was called bukeyashiki,1
what is le frgate in relation to st barts,it is not the case that some small satellite islets belong to st barthlemy including le chevreau le bonhomme le frgate le toc vers le tortue and gros lets lots syndare,1
what race was sherman mccoy,it is not the case that by contrast tom wolfes bonfire of the vanities 1987 portrays a wealthy white protagonist sherman mccoy getting lost off the major deegan expressway in the south bronx and having an altercation with locals,1
how long after the earthquake were aftershocks felt,it is not the case that it is also known as the wenchuan earthquake chinese pinyin wnchun d dzhn literally great wenchuan earthquake after the location of the earthquakes epicenter wenchuan county sichuan,0
who did brandenburg work with in music compression,it is not the case that as a doctoral student at germanys university of erlangennuremberg karlheinz brandenburg began working on digital music compression in the early 1980s focusing on how people perceive music,0
during what years was the jurassic period,it is not the case that the jurassic north atlantic ocean was relatively narrow while the south atlantic did not open until the following cretaceous period when gondwana itself rifted apart,0
what was southern italy refered to as,it is not the case that southern italy magna graecia and southeastern sicily had been colonized by the greeks during the 8th century,1
how did microsoft modify the architecture of the 360 to reduce failure rates,it is not the case that since these problems surfaced microsoft has attempted to modify the console to improve its reliability,0
what is the cause of atmospheric circulation,it is not the case that solar radiation is absorbed by the earths land surface oceans which cover about 71 of the globe and atmosphere,0
