sentence1,sentence2,label,label_form
Everyone has visited every person,Ruben didn't visit Marvin,1,quantifier
"Everyone has visited Kyrgyzstan, Lithuania, Macedonia, Seychelles, Mexico, Bahrain, Burundi, Iran, Hungary, Luxembourg, Zimbabwe, Gabon, Serbia, Portugal, Myanmar, Antigua & Barbuda, The Bahamas, Moldova, Guatemala and Namibia",Stanley didn't visit Luxembourg,1,quantifier
Everyone has visited every person and every place,John didn't visit Haiti,1,quantifier
Everyone has visited every person and every place,Justin didn't visit Jordan,1,quantifier
"Everyone has visited Grenada, Eritrea, Cyprus, Azerbaijan, Barbados, Belgium, Suriname, Thailand, South Sudan, Algeria, Saint Lucia, Central African Republic, Croatia and Kyrgyzstan",Kyle didn't visit Grenada,1,quantifier
"Everyone has visited Tonga, Malaysia, Afghanistan, Liechtenstein, Kazakhstan, Tajikistan, Saint Vincent & the Grenadines, Comoros, Suriname, Zambia, Honduras, Serbia and South Korea",Kent didn't visit Peru,0,quantifier
"Everyone has visited Morocco, Ireland, Czech Republic, Pakistan, Gambia, Ecuador, Jordan, Philippines, Belgium, Libya, Mongolia and Guinea-Bissau",Russell didn't visit Gambia,1,quantifier
Everyone has visited every place,Luis didn't visit Kenneth,0,quantifier
Someone has visited every person and every place,Wade didn't visit Gabon,0,quantifier
"Everyone has visited Austria, Liechtenstein, Rwanda, Armenia, Guyana, Turkmenistan, North Korea, Mali, Cambodia, Lebanon and Denmark",Shane didn't visit Mozambique,0,quantifier
"Everyone has visited Ireland, Luxembourg, Nepal, Italy, Macedonia, Serbia, South Africa, North Korea, Comoros, France, Malta, Mauritania, Germany, Greece, Argentina, Haiti, Vanuatu, Belize and Netherlands",Jimmie didn't visit Iraq,0,quantifier
"Everyone has visited Kiribati, Malta, Mauritania, Grenada, Antigua & Barbuda, Cambodia, Libya, Bahrain, Jordan, Spain, Romania, Jamaica, Slovenia, Federated States of Micronesia, United Arab Emirates and Suriname",Clinton didn't visit Malta,1,quantifier
Everyone has visited every person,Nicholas didn't visit South Sudan,0,quantifier
Everyone has visited every person,Sergio didn't visit Wesley,1,quantifier
"Everyone has visited Jordan, Barbados, Zimbabwe, Mongolia, Mauritius, São Tomé & Prícipe, Belgium, Mali, Bhutan, Burundi, Fiji, Venezuela, China, Montenegro and Indonesia",Tyrone didn't visit Spain,0,quantifier
"Everyone has visited Poland, Kyrgyzstan, Romania, Guinea-Bissau, Brazil, Suriname, Croatia, Portugal, Madagascar, Germany, Palestine, Saint Kitts & Nevis, Malta, Benin, Serbia, Argentina and Syria",Todd didn't visit Costa Rica,0,quantifier
Everyone has visited every place,Marc didn't visit Neil,0,quantifier
"Everyone has visited Equatorial Guinea, Romania, Central African Republic, Liechtenstein, Vatican City, Slovakia, Sierra Leone, Federated States of Micronesia, Zambia, Serbia, Saint Lucia, Jamaica, Tunisia, Nepal, France, Guinea-Bissau, Hungary, Tajikistan, Nauru and Saudi Arabia",Ricardo didn't visit Vatican City,1,quantifier
Everyone has visited every person,Dwayne didn't visit Serbia,0,quantifier
Everyone has visited every place,Manuel didn't visit Seychelles,1,quantifier
Everyone has visited every person,Kyle didn't visit Gambia,0,quantifier
Everyone has visited every person,Jamie didn't visit Rafael,1,quantifier
Everyone has visited every person,Joe didn't visit Randall,1,quantifier
"Everyone has visited Estonia, Tonga, Sudan, Belarus, Argentina, Canada, Gambia, Liberia, Saudi Arabia, Switzerland, United States and France",Henry didn't visit Vanuatu,0,quantifier
Everyone has visited every place,Brett didn't visit Arthur,0,quantifier
"Everyone has visited Dominican Republic, Japan, Bahrain, Panama, Australia, Colombia, Croatia, Bolivia, Azerbaijan, Egypt, Netherlands, Jamaica, Gabon, Mauritania, Tuvalu, Fiji, Armenia and Saint Kitts & Nevis",Edwin didn't visit Trinidad & Tobago,0,quantifier
"Everyone has visited Burundi, India, Tajikistan, Bosnia & Herzegovinia, Finland, Madagascar, Afghanistan, Bangladesh, Timor-Leste, Lebanon, Dominican Republic, North Korea, Malaysia, Cabo, Sweden, Liechtenstein, Guinea, Singapore and Switzerland",Joshua didn't visit Dominican Republic,1,quantifier
Everyone has visited every person and every place,Jim didn't visit Floyd,1,quantifier
Everyone has visited every place,George didn't visit Samuel,0,quantifier
"Everyone has visited Kosovo, Oman, Montenegro, Tuvalu, Mali, Iran, Finland, Belgium, The Bahamas, Estonia, Kazakhstan, Georgia, Iraq, Algeria, Italy, Macedonia, Chad, Indonesia, Guatemala and Liechtenstein",Darryl didn't visit Kosovo,1,quantifier
"Everyone has visited Samoa, Yemen, Suriname, Mongolia, Lebanon, Turkmenistan, Egypt, Cameroon, Panama, Slovakia, Kiribati, Burundi, Morocco, El Salvador and Costa Rica",Brandon didn't visit France,0,quantifier
Someone has visited every person and every place,Glen didn't visit Derek,0,quantifier
"Everyone has visited Israel, Singapore, Djibouti, Australia, Tajikistan, Niger, Vanuatu, India, Cyprus, Colombia, Costa Rica, Madagascar, Azerbaijan, Egypt, Netherlands, Brunei, Morocco and Bolivia",Bryan didn't visit Saudi Arabia,0,quantifier
Everyone has visited every place,Edgar didn't visit Malawi,1,quantifier
Someone has visited every person and every place,Perry didn't visit India,0,quantifier
Everyone has visited every person,Jesus didn't visit Sweden,0,quantifier
Everyone has visited every person,Daniel didn't visit Senegal,0,quantifier
Everyone has visited every place,Darrell didn't visit Harry,0,quantifier
Everyone has visited every person,Edgar didn't visit Terrence,1,quantifier
Everyone has visited every person,Jacob didn't visit Tyrone,1,quantifier
Everyone has visited every place,Allan didn't visit John,0,quantifier
Everyone has visited every person and every place,Franklin didn't visit Luxembourg,1,quantifier
Everyone has visited every person,Ralph didn't visit Belarus,0,quantifier
"Everyone has visited Guatemala, Venezuela, France, Cameroon, Peru, Argentina, Turkey, Marshall Islands, Mauritania, Ethiopia, Cuba and Belgium",Aaron didn't visit Mauritius,0,quantifier
"Everyone has visited Ghana, Barbados, Germany, Maldives, Malaysia, Tajikistan, Nauru, Bahrain, Lebanon, Mali, Laos, Albania, Pakistan and Zambia",Guy didn't visit Israel,0,quantifier
"Everyone has visited Burundi, Bahrain, Cyprus, Ecuador, Dominican Republic, Nepal, Norway, Philippines, Comoros, Russia, Paraguay, Greece and Vanuatu",Darryl didn't visit Kuwait,0,quantifier
Everyone has visited every place,Willard didn't visit Samuel,0,quantifier
Someone has visited every person and every place,Johnny didn't visit Guyana,0,quantifier
Everyone has visited every person and every place,Ernest didn't visit Ecuador,1,quantifier
"Everyone has visited Mauritania, South Africa, Japan, Lebanon, Jordan, Namibia, Tonga, Finland, Kosovo, Tanzania, Malaysia, Malawi, Fiji, Nepal, Côte D'ivore, Slovenia and United Arab Emirates",Sergio didn't visit Malawi,1,quantifier
Everyone has visited every place,Russell didn't visit Gabon,1,quantifier
Everyone has visited every place,Nathaniel didn't visit Mozambique,1,quantifier
Someone has visited every person and every place,Frederick didn't visit Jerome,0,quantifier
Everyone has visited every place,Ramon didn't visit Allen,0,quantifier
Everyone has visited every person,Dwayne didn't visit Benjamin,1,quantifier
"Everyone has visited Yemen, Botswana, Brunei, Oman, Haiti, Marshall Islands, Singapore, Cambodia, Estonia, Lithuania, Lesotho, Laos, China, United Kingdom, Solomon Islands and Morocco",Lee didn't visit Yemen,1,quantifier
"Everyone has visited Mauritius, Sudan, Venezuela, Djibouti, Denmark, Kiribati, Guyana, Italy, Costa Rica, Madagascar and Kyrgyzstan",Alberto didn't visit Kyrgyzstan,1,quantifier
Everyone has visited every person,Dennis didn't visit Bahrain,0,quantifier
Everyone has visited every person and every place,Kirk didn't visit Theodore,1,quantifier
Everyone has visited every person,Jon didn't visit Jamaica,0,quantifier
Everyone has visited every person,Julian didn't visit Peter,1,quantifier
Everyone has visited every person,Ron didn't visit Jerry,1,quantifier
Everyone has visited every person and every place,Edwin didn't visit Herbert,1,quantifier
Everyone has visited every place,Richard didn't visit Everett,0,quantifier
Everyone has visited every person,Jason didn't visit Freddie,1,quantifier
Everyone has visited every person,Wallace didn't visit Kurt,1,quantifier
Everyone has visited every place,Aaron didn't visit Botswana,1,quantifier
Everyone has visited every place,Roy didn't visit Malta,1,quantifier
"Everyone has visited Costa Rica, Libya, Mauritius, United Kingdom, Hungary, Canada, Thailand, Netherlands, Guinea-Bissau, Seychelles, Colombia, Mauritania, Malta, New Zealand, Equatorial Guinea, Liberia and Tuvalu",Dwayne didn't visit Tanzania,0,quantifier
"Everyone has visited Saint Kitts & Nevis, Republic of the Congo, Georgia, Barbados, Dominica, Tajikistan, Equatorial Guinea, Mozambique, Cameroon, Gabon, Hungary, Guinea, Angola, Burundi, Vanuatu, Monaco and Côte D'ivore",Philip didn't visit Palau,0,quantifier
Everyone has visited every person and every place,Roberto didn't visit Tyrone,1,quantifier
Someone has visited every person and every place,Shane didn't visit Wallace,0,quantifier
"Everyone has visited Papua New Guinea, Ecuador, Iceland, Federated States of Micronesia, Jordan, Djibouti, Nepal, San Mmarino, Indonesia, Uganda, Serbia, Equatorial Guinea, Andorra and Comoros",Clyde didn't visit Jordan,1,quantifier
Everyone has visited every place,Jesus didn't visit Mauritania,1,quantifier
Everyone has visited every person and every place,Hector didn't visit Timor-Leste,1,quantifier
"Everyone has visited Malaysia, El Salvador, Lithuania, Bolivia, Botswana, Spain, Colombia, Poland, Suriname, Angola and Kazakhstan",Walter didn't visit Dominican Republic,0,quantifier
"Everyone has visited India, Central African Republic, Grenada, Senegal, Mexico, Nepal, Bulgaria, Indonesia, Dominican Republic, Costa Rica, Uruguay, El Salvador, Bangladesh, Argentina, Maldives, Zambia, Armenia, Iceland, Belize and Tajikistan",Jim didn't visit Costa Rica,1,quantifier
Everyone has visited every place,Luis didn't visit Jeremy,0,quantifier
Everyone has visited every place,Lawrence didn't visit Kazakhstan,1,quantifier
Everyone has visited every person,Donald didn't visit Sri Lanka,0,quantifier
Everyone has visited every person and every place,Stephen didn't visit Bernard,1,quantifier
"Everyone has visited Israel, Belgium, Belize, Yemen, Peru, Moldova, United Arab Emirates, Republic of the Congo, Nepal, Angola, Lebanon, Somalia, Monaco, Ukraine and Greece",Alfredo didn't visit Georgia,0,quantifier
"Everyone has visited Norway, Uruguay, Honduras, Nicaragua, Vatican City, Bangladesh, Albania, Gambia, Argentina and Laos",Glenn didn't visit Bangladesh,1,quantifier
Everyone has visited every place,Leo didn't visit Nelson,0,quantifier
Everyone has visited every place,Clarence didn't visit Burundi,1,quantifier
Everyone has visited every place,Virgil didn't visit Uzbekistan,1,quantifier
Everyone has visited every person,Clifford didn't visit Macedonia,0,quantifier
Everyone has visited every person and every place,Theodore didn't visit Algeria,1,quantifier
Everyone has visited every person,Carlos didn't visit Belize,0,quantifier
"Everyone has visited Burkina, Mongolia, Malawi, Mozambique, Barbados, Monaco, Gambia, Armenia, Australia, Somalia, Suriname, Netherlands, Gabon, Iraq, Vanuatu, Bosnia & Herzegovinia, Bulgaria and Tonga",Joel didn't visit Vatican City,0,quantifier
Someone has visited every person and every place,Jerry didn't visit Benjamin,0,quantifier
Everyone has visited every person,Francis didn't visit Angola,0,quantifier
Everyone has visited every person,Jamie didn't visit Czech Republic,0,quantifier
Everyone has visited every person and every place,Lewis didn't visit Cameroon,1,quantifier
Everyone has visited every place,Matthew didn't visit Samuel,0,quantifier
Everyone has visited every person,Ramon didn't visit Adam,1,quantifier
Everyone has visited every person,Jesse didn't visit Tony,1,quantifier
Someone has visited every person and every place,Tommy didn't visit Larry,0,quantifier
Someone has visited every person and every place,Felix didn't visit Wesley,0,quantifier
Someone has visited every person and every place,Keith didn't visit Haiti,0,quantifier
Everyone has visited every place,Billy didn't visit Lebanon,1,quantifier
Everyone has visited every place,Tracy didn't visit Mathew,0,quantifier
Everyone has visited every person,Floyd didn't visit Austria,0,quantifier
Someone has visited every person and every place,Eric didn't visit Marc,0,quantifier
Everyone has visited every place,Jacob didn't visit Syria,1,quantifier
Everyone has visited every place,Oscar didn't visit Leslie,0,quantifier
Everyone has visited every person,Philip didn't visit Julian,1,quantifier
Everyone has visited every person,Vincent didn't visit Guatemala,0,quantifier
Everyone has visited every person,Clyde didn't visit Malaysia,0,quantifier
Everyone has visited every person and every place,Leroy didn't visit Morris,1,quantifier
Everyone has visited every person,George didn't visit Brad,1,quantifier
Someone has visited every person and every place,Jacob didn't visit Corey,0,quantifier
"Everyone has visited Jamaica, Grenada, Niger, Moldova, Macedonia, Brazil, Pakistan, Zambia, Peru, Marshall Islands, Latvia, South Sudan, Austria, Germany, Nauru, Thailand, Fiji and Slovakia",Christian didn't visit Mali,0,quantifier
Everyone has visited every person and every place,Chad didn't visit Djibouti,1,quantifier
"Everyone has visited Fiji, Guinea-Bissau, Barbados, Bolivia, Tuvalu, Bulgaria, Kiribati, Sri Lanka, Mauritius, Republic of the Congo and Greece",Dwayne didn't visit Papua New Guinea,0,quantifier
Everyone has visited every person,Ron didn't visit Kazakhstan,0,quantifier
Everyone has visited every person,Victor didn't visit Troy,1,quantifier
Everyone has visited every place,Edgar didn't visit Egypt,1,quantifier
Everyone has visited every place,Gerald didn't visit Clifford,0,quantifier
Everyone has visited every person,Donald didn't visit Willie,1,quantifier
"Everyone has visited The Bahamas, Greece, Costa Rica, United Kingdom, Ghana, Andorra, Madagascar, Uganda, Mexico, Mauritania, Sri Lanka, United Arab Emirates and Luxembourg",Guy didn't visit Nicaragua,0,quantifier
Someone has visited every person and every place,Brad didn't visit Romania,0,quantifier
Everyone has visited every person,Kelly didn't visit Macedonia,0,quantifier
"Everyone has visited Democratic Republic of the Congo, Kazakhstan, Botswana, Chile, Luxembourg, Lebanon, Panama, Uganda, Cameroon, Mauritania, Japan, Bhutan, Czech Republic, Venezuela, Mauritius, Marshall Islands and United Arab Emirates",Eduardo didn't visit Mauritius,1,quantifier
Everyone has visited every person and every place,Jorge didn't visit Darren,1,quantifier
Everyone has visited every place,Joe didn't visit Belize,1,quantifier
Everyone has visited every place,Salvador didn't visit Cabo,1,quantifier
Everyone has visited every place,Marion didn't visit Gambia,1,quantifier
Everyone has visited every person and every place,Phillip didn't visit New Zealand,1,quantifier
Everyone has visited every person,Francis didn't visit Nigeria,0,quantifier
Everyone has visited every place,Kelly didn't visit Guinea-Bissau,1,quantifier
Everyone has visited every person,Rene didn't visit Mexico,0,quantifier
Everyone has visited every place,David didn't visit Denmark,1,quantifier
Everyone has visited every person,Harold didn't visit Poland,0,quantifier
Everyone has visited every person,Sergio didn't visit Brad,1,quantifier
Someone has visited every person and every place,Dwight didn't visit Kazakhstan,0,quantifier
Everyone has visited every place,Kirk didn't visit Benin,1,quantifier
Everyone has visited every place,Vernon didn't visit Eric,0,quantifier
"Everyone has visited Nepal, Madagascar, Lesotho, Hungary, Bhutan, South Africa, Antigua & Barbuda, Brazil, Libya, Trinidad & Tobago, Papua New Guinea, Azerbaijan, Georgia, Colombia and Bosnia & Herzegovinia",Don didn't visit Cabo,0,quantifier
"Everyone has visited Tunisia, United States, Oman, The Bahamas, El Salvador, China, Lithuania, Latvia, Qatar, Israel, Morocco, Panama, Fiji, South Sudan and Myanmar",Marion didn't visit Namibia,0,quantifier
"Everyone has visited Dominican Republic, Mongolia, Tunisia, Singapore, Costa Rica, Switzerland, Barbados, Slovakia, Iceland, Cabo, Jamaica, Sudan, New Zealand, Thailand, Belize, Democratic Republic of the Congo and Chad",Juan didn't visit Togo,0,quantifier
"Everyone has visited Czech Republic, Nauru, Ukraine, New Zealand, Colombia, United States, Greece, Palestine, Philippines, Bosnia & Herzegovinia, Moldova, Malawi, Turkmenistan, United Kingdom and Monaco",Scott didn't visit Colombia,1,quantifier
Everyone has visited every person,Kurt didn't visit Louis,1,quantifier
Someone has visited every person and every place,John didn't visit Cecil,0,quantifier
"Everyone has visited Austria, Guinea, Norway, Gabon, Saint Kitts & Nevis, São Tomé & Prícipe, Uzbekistan, China, Bolivia, Lesotho, Greece, Uruguay and Slovakia",Herman didn't visit Greece,1,quantifier
"Everyone has visited Vanuatu, Fiji, Jamaica, Djibouti, Thailand, Rwanda, Saudi Arabia, Afghanistan, Turkmenistan, Latvia, Seychelles and Singapore",Christopher didn't visit Gambia,0,quantifier
Someone has visited every person and every place,Manuel didn't visit North Korea,0,quantifier
Everyone has visited every person and every place,Donald didn't visit Finland,1,quantifier
Everyone has visited every person,Virgil didn't visit Carlos,1,quantifier
"Everyone has visited Liberia, Norway, Tonga, Democratic Republic of the Congo, Egypt, South Korea, São Tomé & Prícipe, Libya, Serbia, Bulgaria, Iran, India, South Africa, Luxembourg, Liechtenstein, Poland and Monaco",Norman didn't visit Vanuatu,0,quantifier
Everyone has visited every person,Timothy didn't visit Cory,1,quantifier
Everyone has visited every person,Vernon didn't visit Uzbekistan,0,quantifier
"Everyone has visited Germany, Solomon Islands, Palestine, Guatemala, Comoros, Iraq, Uruguay, Mauritius, United States, Philippines and Costa Rica",Wade didn't visit Germany,1,quantifier
Everyone has visited every person and every place,John didn't visit Poland,1,quantifier
Everyone has visited every person,Rodney didn't visit Palau,0,quantifier
Everyone has visited every place,Mark didn't visit Somalia,1,quantifier
Everyone has visited every person,Jerome didn't visit Paraguay,0,quantifier
"Everyone has visited Moldova, Morocco, Albania, Ireland, Croatia, Nicaragua, Singapore, Ethiopia, Trinidad & Tobago, Saint Lucia, Kiribati, Canada, South Korea and Maldives",Jason didn't visit North Korea,0,quantifier
Everyone has visited every person,Daniel didn't visit Guinea-Bissau,0,quantifier
"Everyone has visited Japan, Costa Rica, Serbia, Rwanda, Mali, Indonesia, Comoros, Nauru, Tunisia, Afghanistan, Ethiopia and North Korea",Alfred didn't visit Ethiopia,1,quantifier
Everyone has visited every place,Bernard didn't visit Ruben,0,quantifier
Everyone has visited every place,Kyle didn't visit Javier,0,quantifier
"Everyone has visited Sweden, Honduras, Saint Kitts & Nevis, Togo, Iran, Democratic Republic of the Congo, Maldives, Mauritania, Guatemala, Finland, Ecuador, Trinidad & Tobago, Algeria, Monaco, Republic of the Congo, Burundi, Cameroon, Argentina, Lesotho and Kosovo",Marshall didn't visit Cameroon,1,quantifier
"Everyone has visited Spain, Turkmenistan, Guinea-Bissau, Kuwait, Egypt, Panama, Costa Rica, Kiribati, Finland, Trinidad & Tobago, Iran, Benin, Saudi Arabia and Timor-Leste",Carlos didn't visit Timor-Leste,1,quantifier
Everyone has visited every person and every place,Gabriel didn't visit Kyrgyzstan,1,quantifier
Everyone has visited every place,Jacob didn't visit Israel,1,quantifier
Everyone has visited every place,Jordan didn't visit Alfred,0,quantifier
Everyone has visited every place,Jared didn't visit Somalia,1,quantifier
"Everyone has visited Turkey, Samoa, Iceland, Zimbabwe, Ecuador, Senegal, Barbados, Jordan, Austria and Côte D'ivore",Harold didn't visit Côte D'ivore,1,quantifier
Someone has visited every person and every place,Keith didn't visit Grenada,0,quantifier
Everyone has visited every person and every place,Stanley didn't visit Botswana,1,quantifier
Everyone has visited every person,Guy didn't visit Germany,0,quantifier
Everyone has visited every person,Eduardo didn't visit Freddie,1,quantifier
Everyone has visited every person,Pedro didn't visit Don,1,quantifier
Everyone has visited every place,Lloyd didn't visit Afghanistan,1,quantifier
Everyone has visited every place,Dave didn't visit Kyle,0,quantifier
Everyone has visited every place,Kevin didn't visit Argentina,1,quantifier
"Everyone has visited Georgia, Suriname, Syria, Bolivia, Cuba, Mali, Laos, Slovenia, Canada and United Arab Emirates",Ross didn't visit Cuba,1,quantifier
"Everyone has visited United States, Maldives, Antigua & Barbuda, Colombia, Liberia, Tuvalu, Iraq, Iceland, Libya, Serbia, Venezuela, Barbados and Montenegro",Adrian didn't visit Montenegro,1,quantifier
Someone has visited every person and every place,Claude didn't visit Adrian,0,quantifier
Everyone has visited every place,Hugh didn't visit Serbia,1,quantifier
Everyone has visited every place,Alex didn't visit Elmer,0,quantifier
Someone has visited every person and every place,Harold didn't visit Finland,0,quantifier
"Everyone has visited Marshall Islands, Bolivia, Oman, Latvia, Trinidad & Tobago, El Salvador, Zambia, Chile, Zimbabwe, Kiribati, Kuwait, Singapore, Nepal, Mozambique, South Africa, Brunei, Turkey, Ukraine, Nigeria and Australia",Kenneth didn't visit Ukraine,1,quantifier
"Everyone has visited Philippines, Haiti, Romania, Switzerland, Saint Kitts & Nevis, South Sudan, Vatican City, Democratic Republic of the Congo, Bosnia & Herzegovinia, Vanuatu, Netherlands, Vietnam, Mozambique, Myanmar, Nauru and Chile",Ted didn't visit Qatar,0,quantifier
Everyone has visited every place,Adam didn't visit Côte D'ivore,1,quantifier
Someone has visited every person and every place,Steve didn't visit Allen,0,quantifier
Someone has visited every person and every place,Ruben didn't visit Harold,0,quantifier
Everyone has visited every place,Clifton didn't visit Brazil,1,quantifier
Everyone has visited every person,Arnold didn't visit Eritrea,0,quantifier
"Everyone has visited Slovenia, Panama, Netherlands, Angola, Myanmar, Guinea-Bissau, Malaysia, Iraq, Kenya, Madagascar, Monaco, Samoa, Mali, North Korea, Argentina and Finland",Jeffrey didn't visit Guinea-Bissau,1,quantifier
Everyone has visited every person,Jeff didn't visit Estonia,0,quantifier
"Everyone has visited Switzerland, Republic of the Congo, Honduras, Togo, North Korea, Tajikistan, Liechtenstein, Cyprus, Georgia, Chile, Mauritania, France and Iran",Jon didn't visit Cyprus,1,quantifier
"Everyone has visited Liberia, Slovenia, Turkmenistan, Algeria, Somalia, Niger, Norway, Syria, Namibia, Marshall Islands, Senegal, Kyrgyzstan and Netherlands",Brad didn't visit Liberia,1,quantifier
"Everyone has visited San Mmarino, Andorra, Haiti, Greece, Albania, Federated States of Micronesia, Tanzania, Philippines, Uzbekistan, Romania, Kenya, The Bahamas, United Arab Emirates, Malta, Togo, Armenia, China, Uganda and Kyrgyzstan",Charlie didn't visit Romania,1,quantifier
Someone has visited every person and every place,Jordan didn't visit Italy,0,quantifier
Someone has visited every person and every place,Leroy didn't visit Randy,0,quantifier
Everyone has visited every place,Jason didn't visit Lance,0,quantifier
Everyone has visited every person and every place,Morris didn't visit Christopher,1,quantifier
"Everyone has visited Mauritania, Belarus, Saint Lucia, Guinea-Bissau, Saudi Arabia, Honduras, Bhutan, Bangladesh, Portugal, Japan, Brunei, Monaco, North Korea and Kosovo",Leo didn't visit Paraguay,0,quantifier
Everyone has visited every person,Victor didn't visit Tracy,1,quantifier
Everyone has visited every place,Ian didn't visit Zambia,1,quantifier
Everyone has visited every place,Jack didn't visit Andy,0,quantifier
"Everyone has visited Mali, Mexico, Jamaica, Armenia, China, Denmark, Afghanistan, Mauritius, Sweden, Sierra Leone, United States and Switzerland",Kurt didn't visit Mauritius,1,quantifier
Everyone has visited every place,Jared didn't visit Jimmie,0,quantifier
"Everyone has visited Fiji, Liechtenstein, Madagascar, Zambia, Nauru, Chile, Vietnam, Cambodia, Uganda, Djibouti, Sierra Leone, Ukraine, Tuvalu, Tanzania, Montenegro and Eswatini",Clinton didn't visit Solomon Islands,0,quantifier
Someone has visited every person and every place,Erik didn't visit Floyd,0,quantifier
Everyone has visited every place,Gabriel didn't visit Casey,0,quantifier
"Everyone has visited Somalia, Namibia, Vanuatu, Brazil, Guinea, Saint Lucia, Myanmar, Israel, Kyrgyzstan, Mongolia, Lesotho, New Zealand, France, Mali, Liechtenstein, South Korea, Tonga, Iraq and Uruguay",Donald didn't visit Bangladesh,0,quantifier
Everyone has visited every person,Glen didn't visit Maurice,1,quantifier
Someone has visited every person and every place,Salvador didn't visit Costa Rica,0,quantifier
Someone has visited every person and every place,Gregory didn't visit Everett,0,quantifier
Everyone has visited every person,Marshall didn't visit Joel,1,quantifier
Everyone has visited every person,Jason didn't visit Mongolia,0,quantifier
Everyone has visited every place,Ray didn't visit Sweden,1,quantifier
"Everyone has visited Uganda, Guinea-Bissau, Belarus, Norway, Panama, South Sudan, Honduras, Brunei, São Tomé & Prícipe, Kyrgyzstan, Bangladesh and Togo",Herman didn't visit Brunei,1,quantifier
Everyone has visited every place,Perry didn't visit Belgium,1,quantifier
Everyone has visited every person and every place,John didn't visit Tajikistan,1,quantifier
"Everyone has visited Paraguay, Trinidad & Tobago, Libya, Portugal, Liechtenstein, Belize, Serbia, Kenya, Liberia, Benin, Jordan and Ukraine",Neil didn't visit Serbia,1,quantifier
Someone has visited every person and every place,Maurice didn't visit Edwin,0,quantifier
Everyone has visited every person,David didn't visit Germany,0,quantifier
Someone has visited every person and every place,Jack didn't visit Myanmar,0,quantifier
Everyone has visited every person,Dale didn't visit Seychelles,0,quantifier
Everyone has visited every place,Julian didn't visit Afghanistan,1,quantifier
Someone has visited every person and every place,Dean didn't visit Morocco,0,quantifier
Everyone has visited every person,Carlos didn't visit Guy,1,quantifier
Everyone has visited every person,Gordon didn't visit Eswatini,0,quantifier
Everyone has visited every person,Dave didn't visit Carl,1,quantifier
Everyone has visited every person,Freddie didn't visit Sri Lanka,0,quantifier
"Everyone has visited Guinea-Bissau, Haiti, Tuvalu, Guinea, Kazakhstan, Maldives, India, North Korea, Solomon Islands, Malta, Bahrain, South Africa, Thailand and Vanuatu",Herbert didn't visit South Sudan,0,quantifier
Everyone has visited every person,Hector didn't visit Nicholas,1,quantifier
Everyone has visited every person,Paul didn't visit Estonia,0,quantifier
Someone has visited every person and every place,Floyd didn't visit Clifton,0,quantifier
Everyone has visited every person,Kevin didn't visit Brad,1,quantifier
"Everyone has visited Belgium, Tajikistan, Gambia, United Arab Emirates, China, Vatican City, Poland, Vanuatu, Sweden, Lesotho, Timor-Leste, Costa Rica, Bosnia & Herzegovinia, Lithuania, Argentina and Federated States of Micronesia",Vernon didn't visit Djibouti,0,quantifier
Everyone has visited every person and every place,Joseph didn't visit Switzerland,1,quantifier
Everyone has visited every place,Derrick didn't visit Guyana,1,quantifier
"Everyone has visited Vanuatu, Republic of the Congo, Iran, Cabo, Kenya, Macedonia, Guinea, Georgia, Peru, Bangladesh, Togo and Austria",Terrence didn't visit Austria,1,quantifier
Everyone has visited every person,John didn't visit Guyana,0,quantifier
Someone has visited every person and every place,Gerald didn't visit Mozambique,0,quantifier
"Everyone has visited Mauritania, Ecuador, Romania, Republic of the Congo, Sudan, Haiti, Kuwait, Samoa, Egypt, Ireland, Barbados, Denmark and Moldova",Christopher didn't visit Mauritania,1,quantifier
Everyone has visited every person,Reginald didn't visit Greece,0,quantifier
Someone has visited every person and every place,Leonard didn't visit Paraguay,0,quantifier
"Everyone has visited Bulgaria, Mali, Slovakia, Gambia, Somalia, Maldives, Democratic Republic of the Congo, Angola, Syria, Iceland, Lesotho, South Korea, Afghanistan and Bhutan",Billy didn't visit United States,0,quantifier
"Everyone has visited Central African Republic, Jordan, South Korea, Chile, Switzerland, Pakistan, Indonesia, Mali, Macedonia, Fiji, China, Kosovo and Suriname",Kelly didn't visit El Salvador,0,quantifier
"Everyone has visited Guatemala, Eritrea, Estonia, Papua New Guinea, Côte D'ivore, Saint Kitts & Nevis, Spain, Algeria, Benin, Paraguay, Finland, Iraq, Cambodia, South Sudan, Czech Republic, Guyana, Egypt and El Salvador",Edgar didn't visit France,0,quantifier
Everyone has visited every place,Nelson didn't visit Sidney,0,quantifier
Everyone has visited every place,Steven didn't visit Jordan,1,quantifier
"Everyone has visited Cameroon, Argentina, Peru, Central African Republic, San Mmarino, Malawi, Guinea, Saint Vincent & the Grenadines, Palestine, Albania, Sierra Leone and Switzerland",Vernon didn't visit Papua New Guinea,0,quantifier
Someone has visited every person and every place,Karl didn't visit Carl,0,quantifier
Everyone has visited every person,Justin didn't visit Max,1,quantifier
Someone has visited every person and every place,Bryan didn't visit Maldives,0,quantifier
"Everyone has visited Qatar, Equatorial Guinea, Yemen, Senegal, Turkmenistan, Georgia, Trinidad & Tobago, Saudi Arabia, Rwanda, Nepal, Kenya, Antigua & Barbuda, Côte D'ivore, Moldova, Guatemala, Egypt and Cyprus",Roberto didn't visit Nepal,1,quantifier
Everyone has visited every place,Hugh didn't visit Kenya,1,quantifier
