sentence1,sentence2,label
"Fulgêncio, Guillermo, Austin, Ragendra, Ginestal, Jonah, Francisco, Luke, Lino, Justino, Gonzaga, Dominic, Alírio, João Bosco, Arquimínio, António, Logan, Habacuc e Jabim visitaram Catar",Luke não visitou Catar,1
"Cassiano visitou Eliseu, Cassiano é a pessoa que visitou todo lugar",Eliseu não visitou Uganda,5
Godofredo visitou apenas catorze pessoas,Godofredo visitou Guimar,2
Aquilino visitou apenas dezesseis lugares e apenas treze pessoas,"Aquilino visitou Ademir, Amarildo, Kiko, Alain, Eleazar, Lyrics, Arthur, Janai, Nelmo, Bertino, Isolino, Albino, Hércules e Derek",2
"Bóris é mais alto que Eliab, Dorico, Lev, Celino, Olímpio, Gustavo e Blake , Bóris é tão alto quanto Honório",Lev é mais alto que Honório,3
"Todo mundo visitou Eslováquia, Sérvia, São Vicente, Guiné, Gana, Honduras, Tajiquistão, Polónia, Nicarágua e Itália",Andrew não visitou Nicarágua,4
Alguem visitou todas as pessoas e todos os lugares,Jofre não visitou Gerson,4
"Niete visitou Senegal, Eliézer visitou Mónaco, Argemiro visitou Vietname",Argemiro não visitou Vietname,0
"Hélder é mais alto que Frederico , Frederico é mais alto que Célsio , Célsio é mais alto que Juan , Juan é mais alto que Bastião , Bastião é mais alto que Mariano , Mariano é mais alto que Purificação , Purificação é mais alto que Lopo , Lopo é mais alto que Fabian , Fabian é mais alto que Hermenegildo",Lopo é mais alto que Juan,3
"Adónis, Firmino, Bastian, Aristóteles, Cédric e Henoch visitaram Croácia",Julien não visitou Croácia,1
"Pavel visitou Gomes, Pavel é a pessoa que visitou todo mundo",Gomes não visitou Rúpio,5
"Castor é a pessoa que visitou todo lugar, Castor visitou Asélio",Castor não visitou Sudão,5
"Donzílio é a pessoa que visitou todo lugar, Emo visitou Donzílio",Emo não visitou São Marinho,5
"Andreo é a pessoa que visitou todo lugar, Andreo visitou Cecílio",Cecílio não visitou Namíbia,5
"Emídio é tão alto quanto Ibrahim , Ibrahim é tão alto quanto do Natal , do Natal é tão alto quanto Indro , Indro é tão alto quanto Quéli , Quéli é tão alto quanto Boavida , Boavida é tão alto quanto Nadir , Nadir é tão alto quanto Marcello , Marcello é mais alto que Efraim",do Natal é mais alto que Efraim,3
de Assis visitou apenas quinze pessoas,"de Assis visitou James, Aurélio, Heitor, Eden, Indalécio, Nilton, Pelaio, Rudi, Ramberto, Allister, Madu, Jamal, Celino, Alessio, Matthew e Edoardo",2
"Leôncio é mais alto que Clemente, Crispim, Juliano, Nadir e da Cruz , Nelo é tão alto quanto Leôncio",Nelo é mais alto que Clemente,3
do Amparo visitou apenas dez lugares e apenas quatro pessoas,"do Amparo visitou Listenstaine, Fiji, Quirguistão, Emirados Árabes Unidos, Albânia, Bolívia, Estónia, Botsuana, Paraguai, Geórgia e Madagáscar",2
"Nídio, Pompeu, Leopoldo, Martins, Arcélio, Fabiano, Janique e Peter visitaram Camboja",Nídio não visitou Camboja,1
"Bonifácio visitou Geórgia, Edgar visitou Nicarágua, Egídio visitou Venezuela, Cláudio visitou Trindade e Tobago, Otoniel visitou Afeganistão, Dario visitou Iraque, Harper visitou Roménia",Edgar não visitou Nicarágua,0
Brian visitou apenas vinte e um lugares e apenas dezenove pessoas,"Brian visitou Eslováquia, Panamá, São Marinho, Suíça, Brunei, Malásia, Guiné, Malta, Micronésia, China, Jibuti, Estónia, Argentina, Antiga e Barbuda, Singapura, Lesoto, Chade, Filipinas, Barém, São Tomé e Príncipe, Mónaco e Bósnia e Herzegovina",2
"Delmano é mais alto que Gávio, Engrácio, Bebiano, Pascoal e Alexandros , Delmano é tão alto quanto André",Alexandros é mais alto que André,3
"Damião visitou Israel, Roberto visitou Palau",Damião não visitou Israel,0
Alguem visitou todas as pessoas e todos os lugares,Romeu não visitou Maurícia,4
"Gino é tão alto quanto Davino , Davino é tão alto quanto Darius , Darius é tão alto quanto Erico , Erico é tão alto quanto João , João é tão alto quanto Carlo , Carlo é tão alto quanto Ezequiel , Ezequiel é tão alto quanto Guido , Guido é mais alto que de Fafe",de Fafe é mais alto que Carlo,3
Râdamas visitou apenas vinte e dois lugares e apenas vinte pessoas,"Râdamas visitou Ardingue, Pietro, Ademir, Deodato, Arquibaldo, Nikita, Eleutério, Jabim, Amir, Mavi, Irineu, Fúlvio e Davide",2
"Jason, Jacó, Ismael, Diogo, Lev, Glenn, Mesaque, Balduíno e Maciel visitaram Malta",Diogo não visitou Malta,1
"Kenzo visitou Países, Helier visitou Indonésia, Rafael visitou Serra, Rafaello visitou Reino Unido, Calisto visitou Japão, Kauã visitou Angola, Giani visitou Afeganistão, do Natal visitou Salomão, Denis visitou Suíça",Giani não visitou Hungria,0
Pelaio visitou apenas dezenove lugares,"Pelaio visitou Sudão, Comores, Bósnia e Herzegovina, Chade, Tajiquistão, Estónia, Omã, Usbequistão, Congo-Brazzaville, República Dominicana, Mauritânia e Benim",2
Ferrer visitou apenas vinte e um lugares,"Ferrer visitou Malásia, Andorra, Quirguistão, Emirados Árabes Unidos, Portugal, Cuba, Equador, Brunei, Burúndi, Tunísia, Mianmar, Congo-Brazzaville, Eritreia, Reino Unido, São Cristóvão e Neves, Ruanda, Líbano, Suazilândia, Dinamarca, Etiópia, Benim e Suriname",2
"Jacques visitou Omã, Camarões, Etiópia, Cosovo e Tajiquistão",Jacques não visitou Etiópia,1
"Jonathas visitou Adelmiro, Jonathas é a pessoa que visitou todo mundo",Adelmiro não visitou Ildo,5
Hermano visitou apenas trinta lugares e apenas vinte e sete pessoas,"Hermano visitou Brandão, Pio, Natanael, Bárbaro, Aleu, Aidé, Jonatã, Oseias, Julião, Leonício, Edson, Gildo, Levi, Iacob, Eulógio, Gabino, Abdénago, Normano, Cris, Ivanoel, Aparício, Firmino, Haroldo, Ribca, Madail, Díon, Rafaelo e Júdice",2
Alguem visitou todas as pessoas e todos os lugares,Américo não visitou Juventino,4
"Melquisedeque, Énio, Frede, Afre, Estácio, Alexey, Nasser, Liberto, Fredo, Evaristo, Laurent, Noa, Kanye, Pracídio, Richard, Anton, Pedro, Argentino e Libânio visitaram Luxemburgo",Pedro não visitou Luxemburgo,1
"Dhruva visitou Liciniano, Liciniano é a pessoa que visitou todo mundo",Liciniano não visitou Peter,5
"Baltazar é a pessoa que visitou todo mundo, Baltazar visitou Aquira",Baltazar não visitou Marcel,5
Esteban visitou apenas vinte pessoas,"Esteban visitou Ascenso, Parcídio, Giovanni, Aquila, Iag, Idalécio, Jónatas, Catarino, Fábio, Gileade, Madu, Amin, Bertolino, Aser, Gamaliel, Gualdim, Gareth, Juvenal, Alano, Aloísio e Mirco",2
"Plínio visitou Pavel, Plínio é a pessoa que visitou todo lugar",Pavel não visitou Libéria,5
Todo mundo visitou todas as pessoas,Evangelista não visitou Kael,4
"Norberto é mais alto que Eddie, Ladislau, Melvin e Jabes , Mickael é tão alto quanto Norberto",Jabes é mais alto que Mickael,3
"Graciliano é mais alto que Austrelino , Austrelino é mais alto que Felipe , Felipe é mais alto que Armandino , Armandino é mais alto que Fredo , Fredo é mais alto que Clemêncio , Clemêncio é mais alto que Máximo , Máximo é mais alto que Gustav , Gustav é mais alto que do Livramento , do Livramento é mais alto que Hemaxi , Hemaxi é mais alto que Lutero",Armandino é mais alto que Máximo,3
"Neymar visitou Ginestal, Neymar é a pessoa que visitou todo mundo",Neymar não visitou Regino,5
Liberal visitou apenas dezesseis lugares e apenas dezesseis pessoas,"Liberal visitou Ibérico, Arcádio, Nazário, Dácio, Arcílio e Denzel",2
"Marito é a pessoa que visitou todo mundo, Micah visitou Marito",Marito não visitou Alamiro,5
"Janardo é mais alto que Oceano , Oceano é mais alto que Íngue , Íngue é mais alto que Anthony , Anthony é mais alto que Emanuel , Emanuel é mais alto que Bóris , Bóris é mais alto que Lucas , Lucas é mais alto que Laertes , Laertes é mais alto que Díon , Díon é mais alto que Marto , Marto é mais alto que Almerindo",Díon é mais alto que Lucas,3
"Jocelino visitou República Dominicana, Elgar visitou Papua, Jarod visitou Noruega, Aldónio visitou Nicarágua, Élton visitou Geórgia, Armando visitou Albânia, Amândio visitou Áustria, Rodrigo visitou Camarões",Aldónio não visitou Brunei,0
"Elias visitou Alano, Elias é a pessoa que visitou todo lugar",Alano não visitou Jamaica,5
"Todo mundo visitou Suécia, Alemanha, Fiji, Sudão, Croácia, Ilhas Marechal, República Centro-Africana, Quénia, Venezuela, Camarões, Arménia, Turquia, Reino Unido, Canadá, Bangladexe, Barém, Letónia e Nova Zelândia ",Isac não visitou Cabo Verde ,4
"Roman é a pessoa que visitou todo lugar, Roman visitou Hélio",Hélio não visitou Arménia,5
"Júdice, Fortunato, Hildebrando, Pompeu, Odeberto, Eneias e Eliano visitaram Usbequistão",Odeberto não visitou Usbequistão,1
"Horus é tão alto quanto Jeremias , Jeremias é tão alto quanto Alberico , Alberico é tão alto quanto Aires , Aires é tão alto quanto Chi , Chi é tão alto quanto Evêncio , Evêncio é tão alto quanto Elgar , Elgar é tão alto quanto Jon , Jon é tão alto quanto Julian , Julian é tão alto quanto Emmanuel , Emmanuel é tão alto quanto Lisuarte , Lisuarte é mais alto que Cruz",Cruz é mais alto que Horus,3
"de Fafe, Joy, Robert, Jazz, Pietro, Pedrino, Inácio, Alder, Nelmo, Nichal, Íven, Eleutério, Dominik, Eda e Kendrick visitaram Costa Rica",Robert não visitou Costa Rica,1
"Juan visitou Eslováquia, Juventino visitou Guiné, Rafaelo visitou Luxemburgo, Harper visitou Gana, Deodato visitou Angola, Belisário visitou Mali, Josh visitou Peru, Idálio visitou Sri Lanca, Heriberto visitou Chade",Harper não visitou Sérvia,0
"Isac, Martins, Nereu, Fortunato, Aquil, Arcelino, Alfred, Celino, Áleph, Gerard, Isaltino, Cassiano, Gastão, Bruce, Goma e Fabrício visitaram Cazaquistão",Fortunato não visitou Cazaquistão,1
"Atão é mais alto que Guimar, Hilário, Inácio, Osvaldo, Jóni, Jeremias, Dárcio e Josias , Alfonso é tão alto quanto Atão",Osvaldo é mais alto que Alfonso,3
"Henrik visitou Lituânia, Alan visitou República Dominicana, Loreto visitou Egito, Marques visitou Irão, Alítio visitou Gabão, Max visitou Bangladexe, Arquimínio visitou Macedónia, Lobo visitou Tajiquistão, Olegário visitou Tailândia, Aleu visitou Brunei, Dorico visitou Laus, Arlindo visitou Japão",Lobo não visitou Tajiquistão,0
"Lázaro visitou Bangladexe, Narsélio visitou Bielorrússia, Chris visitou Samoa, Anatol visitou Seicheles, Pelágio visitou Finlândia, Éden visitou Eslovénia, Afonso Henriques visitou Países, Priam visitou Cosovo, Alvarim visitou República Dominicana, Evaristo visitou Brunei, Fabien visitou Zimbábue",Evaristo não visitou Brunei,0
Todo mundo visitou todas as pessoas,Airton não visitou Graciano,4
Todo mundo visitou todos os lugares,Aleixo não visitou Jacques,4
"Angélico, Gustavo, Gumersindo, Isaí, Paco, Humberto, Afre, Dario, Jóni, Luigi, Alamiro, Lénio, Argentino, Elgar e Nick visitaram Guiné",Humberto não visitou Listenstaine,1
Olindo visitou apenas vinte e nove lugares e apenas nove pessoas,"Olindo visitou Moldávia, Ruanda, Panamá, Comores, Gana, Guiné, Cuaite, São Vicente, França, Uganda, Japão, Haiti, Maurícia, Coreia do Norte, Zâmbia, Hungria e Rússia",2
"Marito é tão alto quanto Noa , Noa é tão alto quanto Alítio , Alítio é tão alto quanto Aidan , Aidan é tão alto quanto Estéfano , Estéfano é tão alto quanto Josh , Josh é tão alto quanto Amândio , Amândio é tão alto quanto Félix , Félix é tão alto quanto Renan , Renan é tão alto quanto Alfa , Alfa é mais alto que Gustavo",Gustavo é mais alto que Renan,3
"Bruce é a pessoa que visitou todo lugar, Bernardo visitou Bruce",Bruce não visitou São Marinho,5
Todo mundo visitou todas as pessoas,Ciro não visitou Somália,4
Milan visitou apenas doze lugares e apenas doze pessoas,Milan visitou Ralph e Gabino,2
"Romeu visitou Nicarágua, Itália, Áustria, República Checa, Chade, Nigéria, Tuvalu, São Vicente, Geórgia e Macedónia",Romeu não visitou Nicarágua,1
Maxwell visitou apenas catorze lugares,"Maxwell visitou Turquia, Sérvia, Jordânia, República Dominicana, Nova Zelândia , Quirguistão, Iraque e Madagáscar",2
Arion visitou apenas sete pessoas,"Arion visitou Octaviano, Dener, Firmino, Francisco de Borja, Dagmar, Graciliano, Marcus e Natalino",2
"Oceano é tão alto quanto Matusalém , Matusalém é tão alto quanto Roberto , Roberto é tão alto quanto Anacleto , Anacleto é tão alto quanto Gonçalo , Gonçalo é tão alto quanto Ezequiel , Ezequiel é mais alto que Prião",Prião é mais alto que Oceano,3
"Todo mundo visitou Suíça, Estónia, Santa Lúcia, Botsuana, Haiti, Ucrânia, Reino Unido, Benim, São Vicente, Salomão, Arábia, São Cristóvão e Neves, Sudão, Coreia do Norte, Guiné, Arménia, Ilhas Marechal e Iraque",Josh não visitou Haiti,4
Osório visitou apenas doze lugares e apenas duas pessoas,Osório visitou Armandino,2
"Mileu visitou Mónaco, Índia, Listenstaine, Malásia, Arménia, Antiga e Barbuda, Micronésia, Malta, Iémen, Ilhas Marechal, Vaticano, Chile, Maláui, Senegal, Mauritânia, Sri Lanca, Sudão, Maurícia e Afeganistão",Mileu não visitou Antiga e Barbuda,1
"Lício visitou Etiópia, Adalsindo visitou Palau, Bonifácio visitou Burquina, Brian visitou Samoa, Leopoldo visitou Suriname, Jan visitou Luxemburgo, Engrácio visitou Bolívia",Lício não visitou Etiópia,0
"Celísio visitou Filino, Filino é a pessoa que visitou todo lugar",Filino não visitou Belize,5
"Hermínio é mais alto que Esmeraldo , Esmeraldo é mais alto que Laureano , Laureano é mais alto que Márlon , Márlon é mais alto que Jabes",Laureano é mais alto que Jabes,3
"Chester é tão alto quanto Raví , Raví é tão alto quanto Dhruva , Dhruva é tão alto quanto Miguel , Miguel é tão alto quanto Pietro , Pietro é tão alto quanto Gaspar , Gaspar é tão alto quanto Nico , Nico é tão alto quanto Alfredo , Alfredo é tão alto quanto Cameron , Cameron é tão alto quanto Jovelino , Jovelino é tão alto quanto Gustaf , Gustaf é mais alto que Jó",Miguel é mais alto que Jó,3
"Adrien é mais alto que Lyrics, Décio, Alejandro, Nico, Greg, Murilo, Aureliano, Júnio, Ludovico e Anselmo , Adrien é tão alto quanto Cedric",Cedric é mais alto que Júnio,3
Felisberto visitou apenas três lugares,"Felisberto visitou Burúndi, Cosovo, Noruega e Honduras",2
Todo mundo visitou todas as pessoas,Idalécio não visitou Chipre,4
"Emanuel é a pessoa que visitou todo mundo, Emanuel visitou Aitor",Aitor não visitou Celestino,5
Dominique visitou apenas quatro pessoas,Dominique visitou Belmiro e Jeremy,2
Todo mundo visitou todos os lugares,Dean não visitou Bielorrússia,4
Cipriano visitou apenas oito pessoas,"Cipriano visitou Euclides, Aldónio e Próspero",2
"Liciniano é mais alto que Jovito, Adail, Quírio, Gaio, do Amparo, Aladino, Denil, Fabião e Joachim , Nicásio é tão alto quanto Liciniano",Denil é mais alto que Nicásio,3
Axel visitou apenas oito lugares,Axel visitou Coreia do Norte,2
"Cris visitou Guiné, Piedade visitou Mongólia, Duílio visitou Papua",Duílio não visitou Papua,0
"Ápio visitou Albânia, Calvino visitou Panamá, Nelmo visitou Sudão, Donato visitou Dominica, Claudemiro visitou Angola, Keanu visitou Rússia, Alcindo visitou Ucrânia, Arian visitou Uruguai",Nelmo não visitou Sudão,0
Michael visitou apenas dezessete pessoas,"Michael visitou Olivier, Francis, Carlo, Nemésio, Elliott, Onildo, Nobre, Laudelino, Fredo, Cameron, Alain, Érico, Allan, Lúcio, Cheng, Étienne, Andrew e Acilino",2
Alguem visitou todas as pessoas e todos os lugares,Calvino não visitou Laurénio,4
"Mauri visitou Burquina, Hendrix visitou Papua, Elisiário visitou Lituânia",Elisiário não visitou Togo,0
Todo mundo visitou todas as pessoas e todos os lugares,Alejandro não visitou Delfim,4
"Ludgério é a pessoa que visitou todo mundo, Ludgério visitou Luciano",Luciano não visitou Bonifácio,5
"Alvarino é mais alto que Arley , Arley é mais alto que Oliveiros , Oliveiros é mais alto que Adelindo , Adelindo é mais alto que James , James é mais alto que Alder , Alder é mais alto que Dóriclo",Alder é mais alto que James,3
Goa visitou apenas vinte e três pessoas,"Goa visitou Bernardino, Edvaldo, Felício, Cheng, Caetano, Nero, Romarico, Franklin, Eneias, Patrick, Almiro, Jean, Justin, Jabim, Dieter, do Nascimento, Girão, Armindo, Leonídio, Jake, Mirco, Arthur, Chi e Estéfano",2
Todo mundo visitou todas as pessoas,Celino não visitou Pelágio,4
Elói visitou apenas vinte e dois lugares,"Elói visitou Antiga e Barbuda, Senegal, Itália, Vietname, Honduras, Cosovo, Botsuana, Emirados Árabes Unidos, Moçambique, Polónia, Paquistão, Grécia, Tonga, Ucrânia, Noruega, Mali, Cuba, Omã, Samoa, Benim, Camarões, Bielorrússia e Moldávia",2
"Damian visitou Aureliano, Damian é a pessoa que visitou todo mundo",Aureliano não visitou Heriberto,5
Mor visitou apenas sete pessoas,"Mor visitou Evangelista, Dante, Edmero, Octávio, Adílio, Cedrico, Franklino e Gumersindo",2
"Todo mundo visitou Ilhas Marechal, República Centro-Africana, Grécia, Islândia, Jordânia, Guatemala, Peru, Bósnia e Herzegovina, Suíça, Libéria, Samoa, Bulgária, Arménia, São Vicente, Brasil, Cazaquistão, Barém e Líbia",Antoine não visitou Guiana,4
Todo mundo visitou todas as pessoas,Nilson não visitou Alemanha,4
Todo mundo visitou todas as pessoas,Benjamin não visitou Timor-Leste,4
"Ezequiel visitou Colômbia, Hemaxi visitou Mianmar, Adelmiro visitou Vietname, Berardo visitou Andorra, de Assis visitou Burquina, Estanislau visitou Hungria, Dias visitou Tunísia, Leo visitou Geórgia",Leo não visitou Geórgia,0
Todo mundo visitou todas as pessoas e todos os lugares,Bosco não visitou Moldávia,4
"Bernard, Natanael, Ryan, Andrés, Blake, Mago, Laurindo, Fabião, Ioque, Firmo e Ary visitaram Japão",Firmo não visitou Portugal,1
"Ezekiel é mais alto que Oceano , Oceano é mais alto que Mauro , Mauro é mais alto que Anthony , Anthony é mais alto que Nuno , Nuno é mais alto que Níger , Níger é mais alto que Jackson , Jackson é mais alto que Natálio , Natálio é mais alto que Abiel",Natálio é mais alto que Nuno,3
Todo mundo visitou todos os lugares,Lídio não visitou Maxim,4
"Olindo é mais alto que Leonardo, Maceo, Gimeno, Martim, Alfredinho, Keanu, Christophe, Caim e Canto , Olindo é tão alto quanto Lorenzo",Lorenzo é mais alto que Gimeno,3
"Gaspard visitou Rafa, Rafa é a pessoa que visitou todo mundo",Rafa não visitou Bertolino,5
"Antenor visitou Emirados Árabes Unidos, Togo, Croácia, Argentina, Moçambique, Congo-Brazzaville, Cazaquistão, Venezuela, Butão e Marrocos",Antenor não visitou Togo,1
"Alcino é a pessoa que visitou todo mundo, Alcino visitou Ribca",Alcino não visitou Estanislau,5
"Herberto visitou Gabão, Julien visitou Mauritânia, Damas visitou Paquistão, Jardel visitou Peru, do Natal visitou Nova Zelândia , Djalma visitou Irlanda, Ámon visitou Burquina, Quintino visitou Jordânia, Hermano visitou Sudão, Edir visitou Equador, Januário visitou Filipinas",Herberto não visitou Gabão,0
"de Fafe é mais alto que Rafael, Isidoro, Porfírio, Otacílio, Rolim e Rúben , de Fafe é tão alto quanto Anselmo",Isidoro é mais alto que Anselmo,3
Olímpio visitou apenas vinte lugares e apenas dezoito pessoas,"Olímpio visitou Joseph, Jordi, Logan, Ramon, Rui, Noa e Hélvio",2
Pantaleão visitou apenas vinte e dois lugares e apenas onze pessoas,"Pantaleão visitou Horácio, Lemuel, Enzo, Carlos, Arius, Edir, Ariosto, Rumi, Quéli, Rosário, Delmar e Erique",2
"Kai, Magdo, Ondino e Nicolau visitaram Turcomenistão",Alfredo não visitou Turcomenistão,1
Eládio visitou apenas vinte e sete lugares,"Eládio visitou África do Sul, Sudão, Letónia, Paraguai, Costa Rica, Congo-Brazzaville, Cuba, Reino Unido e Arménia",2
Amado visitou apenas catorze lugares e apenas catorze pessoas,"Amado visitou Râdamas, Norberto e Lenine",2
Todo mundo visitou todas as pessoas,Joaquim não visitou Nói,4
"Laudelino visitou Quirguistão, Hélio visitou Angola, Cristóvão visitou Austrália, Elzo visitou São Vicente, Leví visitou Trindade e Tobago, Austrelino visitou Argentina",Cristóvão não visitou Estados Unidos,0
"Luigi é a pessoa que visitou todo lugar, Nicodemos visitou Luigi",Nicodemos não visitou Barbados,5
Olegário visitou apenas quinze lugares e apenas seis pessoas,"Olegário visitou Haiti, Azerbaijão, Honduras, Suazilândia, Bielorrússia, Antiga e Barbuda, Estado da Palestina, Palau, Gâmbia, Arménia e Suriname",2
Gumersindo visitou apenas dezoito lugares e apenas cinco pessoas,"Gumersindo visitou Leonel, Bryant, Ibrahim e de Pádua",2
"Dositeu é mais alto que Robim , Robim é mais alto que Alfa , Alfa é mais alto que Quintino , Quintino é mais alto que Margarido",Margarido é mais alto que Quintino,3
"Jacinto, Guilhermino, Estácio e Florival visitaram Quirguistão",Estácio não visitou Nigéria,1
"Clarindo visitou Estado da Palestina, Rússia, Burquina, Jibuti, Noruega, Salomão, Tonga, Zimbábue, Islândia e Bulgária",Clarindo não visitou Burquina,1
Edvino visitou apenas sete lugares e apenas uma pessoa,Edvino visitou Gerberto e Étienne,2
"Márlon visitou São Marinho, Salomão, Bolívia, Moçambique, Noruega, Bulgária, Estados Unidos, Mianmar, Israel, Libéria, Malta, Portugal, Dominica, Estado da Palestina, Nepal, Zâmbia, Cuba e Tuvalu",Getúlio não visitou Malta,1
Alguem visitou todas as pessoas e todos os lugares,Alão não visitou Mauritânia,4
"Batista é tão alto quanto Celto , Celto é tão alto quanto Nemésio , Nemésio é tão alto quanto Frederico , Frederico é tão alto quanto Hildeberto , Hildeberto é tão alto quanto Balbino , Balbino é tão alto quanto Laércio , Laércio é tão alto quanto André , André é mais alto que Basílio",Balbino é mais alto que Basílio,3
"Adónis visitou Irlanda, Jordânia, Ruanda, Paquistão, Cazaquistão, Tuvalu, Senegal, China e República Democrática do Congo",Adónis não visitou Irlanda,1
"João visitou Arménia, Odin visitou São Cristóvão e Neves, Arisberto visitou Dominica, Purificação visitou Brunei, Mathias visitou Maláui, Gabino visitou Gana",João não visitou Arménia,0
"Elton é a pessoa que visitou todo lugar, Remi visitou Elton",Remi não visitou Paraguai,5
"Oliveiros é a pessoa que visitou todo lugar, Níger visitou Oliveiros",Oliveiros não visitou Haiti,5
"Mar visitou Letónia, Robim visitou Lesoto",Robim não visitou Lesoto,0
Hazael visitou apenas vinte e oito pessoas,"Hazael visitou Eda, Frank, Hélmut, Amador, Manu, Cílio, Cedrico, Jó, Hermano, Derick, Ralph, Dani e Edo",2
"Todo mundo visitou Países, Burúndi, Vietname, Taiuã, Alemanha, Brasil, Nova Zelândia , Lituânia, Polónia, Suécia e Coreia do Sul",Mathys não visitou Taiuã,4
Frank visitou apenas treze lugares e apenas nove pessoas,"Frank visitou Amador, Hélio, Reinaldo, Chester, John, Bastian, Edgar, Olegário, Guadalberto e Caiel",2
"Ausendo visitou Emirados Árabes Unidos, Belize, Lesoto, Itália, Omã, Brunei e Honduras",Ausendo não visitou Belize,1
"Atão visitou Dejalme, Dejalme é a pessoa que visitou todo lugar",Atão não visitou Nigéria,5
"Dilermando visitou Brás, Dilermando é a pessoa que visitou todo mundo",Brás não visitou Izalino,5
"Noah é a pessoa que visitou todo mundo, Claro visitou Noah",Claro não visitou Rossano,5
"Heleno, Laurentino, Christian, Lemuel, Quiliano, Geraldo, Quirino e Nelson visitaram Eslováquia",Quirino não visitou Espanha,1
Todo mundo visitou todos os lugares,Jovelino não visitou República Centro-Africana,4
"Bryant é mais alto que Bosco, Lótus, Gil, Márvio, Brás, Junior, Ruby, Carmim e Everardo , Jacinto é tão alto quanto Bryant",Márvio é mais alto que Jacinto,3
"Owen é mais alto que Márvio , Márvio é mais alto que Herédio , Herédio é mais alto que Bonifácio , Bonifácio é mais alto que Abílio , Abílio é mais alto que Adruzilo",Márvio é mais alto que Bonifácio,3
"Julião visitou Reino Unido, Egídio visitou Ucrânia, Ianis visitou Roménia, Ioque visitou Maldivas, Avelino visitou Guatemala, Lisandro visitou Suazilândia, Purificação visitou Cazaquistão, Maurílio visitou Irlanda, Márcio visitou República Democrática do Congo, Frédérick visitou Quiribáti, Kenzo visitou Comores",Purificação não visitou Cazaquistão,0
Honório visitou Indonésia e Laus,Honório não visitou Laus,1
"Todo mundo visitou Seicheles, Síria, Mali, Grécia, República Centro-Africana, Papua, Itália, México, Jamaica, Índia, Togo, Argentina, Etiópia, Camarões, Estónia, Cabo Verde , Singapura, Belize, Fiji e Guatemala",Marílio não visitou Singapura,4
"Cidálio é mais alto que Irineu, Benício, Bastião, Mílton, Eustácio, Dioclécio, Aventino e Jair , Cidálio é tão alto quanto Manassés",Mílton é mais alto que Manassés,3
"Peniel visitou Iémen, Libéria, Papua, Finlândia, Coreia do Sul, Togo, Andorra e Brasil",Peniel não visitou Iémen,1
Ivan visitou apenas vinte pessoas,"Ivan visitou do Nascimento, Álvaro, Isaías, Judá, Priam, Ludgero, Altino, Matias, Ezekiel, Efraim, Franklim, Orósio, Allan, Raúl, Prudêncio, Éder, Eli, Gareth, Ryan, Ramon e Dieter",2
"Hunter é tão alto quanto Clarindo , Clarindo é tão alto quanto Pelágio , Pelágio é tão alto quanto Analide , Analide é tão alto quanto Galileu , Galileu é tão alto quanto Casimiro , Casimiro é tão alto quanto Jerónimo , Jerónimo é tão alto quanto Alexandrino , Alexandrino é mais alto que Ludgero",Clarindo é mais alto que Ludgero,3
Elzo visitou apenas cinco pessoas,"Elzo visitou Aloísio, Rafaelo e Eddie",2
"Jamie é tão alto quanto Boavida , Boavida é tão alto quanto Pacal , Pacal é tão alto quanto Amin , Amin é tão alto quanto Elias , Elias é tão alto quanto Eduartino , Eduartino é tão alto quanto Aníbal , Aníbal é tão alto quanto Áleph , Áleph é tão alto quanto Brígido , Brígido é mais alto que Eder",Eder é mais alto que Boavida,3
Emmanuel visitou apenas três pessoas,"Emmanuel visitou Eufrásio, Eliabe, Floriano e Guillaume",2
"Alan, Nolan, Emerson, Ludovino, Nichal, Ioque, Delfino, Boaventura, Rúbio, Guillaume, Odair, Jarod, Ringo, Franclim, Juan, Ivandro, Marcelino, Claudiano e Luca visitaram Áustria",Nichal não visitou Áustria,1
"Ari visitou Honduras, Cael visitou Chipre, do Natal visitou Grécia, Madu visitou Cuaite, Romão visitou África do Sul, Eleutério visitou Brasil, Lázaro visitou São Marinho",Eleutério não visitou Japão,0
Bastian visitou apenas dezenove lugares,"Bastian visitou Barém, Madagáscar, Comores, Bulgária, Somália, Finlândia, Argentina, Vanuatu, Gana, Chile e Turquia",2
Joselino visitou apenas catorze pessoas,"Joselino visitou Cipriano, Jaume, Dieter, Aquil, Nuri, Adeodato, Priteche, Graciliano, Ravi, Ariosto e Leví",2
"Marco é a pessoa que visitou todo mundo, Ítalo visitou Marco",Marco não visitou Job,5
"Guillaume é mais alto que Madaleno , Madaleno é mais alto que Dominique , Dominique é mais alto que Avelino , Avelino é mais alto que de Begonha , de Begonha é mais alto que Madate , Madate é mais alto que Gabínio , Gabínio é mais alto que Kanye , Kanye é mais alto que Eddie , Eddie é mais alto que Cooper , Cooper é mais alto que Homero",Cooper é mais alto que Dominique,3
Janai visitou apenas seis lugares e apenas quatro pessoas,Janai visitou Rossano,2
"Jackson é a pessoa que visitou todo mundo, Jackson visitou Lisuarte",Lisuarte não visitou Constantino,5
Filémon visitou apenas vinte e sete lugares e apenas uma pessoa,Filémon visitou Isaltino,2
