sentence1,sentence2,label
Jeffery is polite, Jeffery is not dead,0
Tamara is nice, Tamara is not nice,1
Sylvia is proud, Sylvia is not proud,1
Miguel is not silly, Sergio is silly,0
John is jolly, John is not alive,0
Elmer is zealous, Elmer is not zealous,1
Margaret is not uninterested, Margaret is uninterested,1
Yolanda is aggressive, Yolanda is not aggressive,1
Maureen is obedient, Hector is helpful,0
Holly is gentle, Holly is not gentle,1
Lucille is not odd, Lucille is odd,1
Joe is not shy, Joe is shy,1
Jon is witty, Enrique is rich,0
Genevieve is not powerful, Genevieve is powerful,1
Nina is not better, Nina is better,1
Frank is silly, Seth is poor,0
Floyd is not helpful, Floyd is helpful,1
Kristi is zealous, Kristi is not zealous,1
Debra is agreeable, Dolores is not dead,0
Armando is proud, Francis is not careful,0
Mitchell is witty, Mitchell is not witty,1
Heather is witty, Heather is not witty,1
Carole is ambitious, Carole is tender,0
Victor is obedient, Victor is not obedient,1
Cynthia is nice, Cynthia is not nice,1
Corey is not lively, Lillie is lively,0
Mamie is not silly, Teresa is silly,0
James is ambitious, James is easy,0
Gerald is nice, Gerald is not nice,1
Kristine is zealous, Kristine is mushy,0
Irma is not hallowed, Irma is hallowed,1
Barbara is proud, Barbara is not proud,1
Ian is proud, Ian is gifted,0
Brandon is not unimportant, Brandon is unimportant,1
Barry is lively, Peggy is not lively,0
Peter is brave, Peter is not brave,1
Ray is not witty, Bob is inexpensive,0
Carole is not wrong, Carole is wrong,1
Johnnie is agreeable, Sabrina is not agreeable,0
Myrtle is not lively, Stephanie is lively,0
Jennifer is faithful, Jennifer is mushy,0
Elaine is faithful, Elaine is not faithful,1
Eva is lively, David is not lively,0
Mildred is not wrong, Mildred is wrong,1
Scott is brave, Bessie is not brave,0
Fannie is not polite, Matthew is polite,0
Edgar is silly, Max is not silly,0
Virgil is not proud, Virgil is careful,0
Justin is agreeable, Justin is not helpful,0
Melody is aggressive, Rafael is not aggressive,0
Anna is not odd, Anna is odd,1
Jennie is not unimportant, Jennie is unimportant,1
Byron is not shy, Byron is shy,1
Virginia is faithful, Virginia is not poor,0
Andrea is wonderful, Andrea is not wonderful,1
Marcia is lively, Marcia is not rich,0
Lindsey is not victorious, Samuel is victorious,0
Jimmy is brave, Evelyn is famous,0
Barry is not easy, Barry is easy,1
Tommy is agreeable, Tommy is easy,0
Margie is kind, Margie is not kind,1
Megan is not witty, Lonnie is mealy,0
Kim is not zealous, Kim is clever,0
Micheal is victorious, Micheal is not victorious,1
Tiffany is ambitious, Manuel is not powerful,0
Clyde is lively, Monique is alive,0
Michael is zealous, Andrea is not powerful,0
Willie is kind, Justin is not uninterested,0
Milton is not agreeable, Holly is agreeable,0
Mamie is polite, Mamie is not poor,0
Barbara is thankful, Raul is not poor,0
Marsha is zealous, Marsha is not zealous,1
Leon is not helpful, Leon is helpful,1
Michele is victorious, Michele is not tender,0
Vera is eager, Vera is not eager,1
Opal is not powerful, Opal is powerful,1
Karl is faithful, Karl is not faithful,1
Catherine is faithful, Catherine is not faithful,1
Rosie is not poor, Rosie is poor,1
Lindsay is not brave, Lindsay is easy,0
Lee is not hallowed, Lee is hallowed,1
Alma is victorious, Alma is not victorious,1
Lloyd is not lively, Lloyd is odd,0
Clifton is obedient, Clifton is not obedient,1
Roberto is not rich, Roberto is rich,1
Matthew is eager, Sherry is not poor,0
Nicole is ambitious, Nicole is shy,0
Naomi is kind, Lynda is dead,0
Gail is not shy, Gail is shy,1
Leslie is ambitious, Wilma is not alive,0
Glen is gentle, Tom is not gentle,0
Eduardo is wonderful, Bernard is important,0
Brandi is brave, Brandi is shy,0
Alexander is not helpful, Alexander is helpful,1
Stephen is not better, Stephen is better,1
Veronica is not odd, Veronica is odd,1
Jenny is proud, Jenny is not proud,1
Cora is not famous, Cora is famous,1
Marguerite is faithful, Marguerite is not faithful,1
Jeffery is zealous, Jeffery is not zealous,1
Arnold is not easy, Arnold is easy,1
Melody is jolly, Melody is not jolly,1
Matthew is not poor, Matthew is poor,1
Rosemary is ambitious, Gene is famous,0
Jessie is not rich, Jessie is rich,1
Paul is nice, Sandra is famous,0
Jason is zealous, Nathaniel is not alive,0
Jonathan is not easy, Jonathan is easy,1
Nathan is nice, Nathan is not nice,1
Tonya is not mealy, Tonya is mealy,1
Tammy is gentle, Tammy is not gentle,1
Tammy is victorious, Arthur is not victorious,0
Tina is silly, Tina is not silly,1
Corey is not clever, Corey is clever,1
Jeremy is not unimportant, Jeremy is unimportant,1
Aaron is polite, Aaron is not vast,0
Sheila is not poor, Sheila is poor,1
Shawn is witty, Shawn is not witty,1
Margie is victorious, Margie is not victorious,1
Isabel is not silly, Isabel is better,0
Yolanda is not proud, Flora is careful,0
Andrea is not agreeable, Andrea is alive,0
Marion is not uninterested, Marion is uninterested,1
Yolanda is delightful, Yolanda is not dead,0
Benjamin is polite, Benjamin is gifted,0
Leslie is kind, Sonya is famous,0
Tommy is not gentle, Billie is hallowed,0
Rebecca is nice, Rebecca is not nice,1
Dana is eager, Dana is easy,0
Ivan is calm, Ivan is helpful,0
Carmen is ambitious, Wanda is not unimportant,0
Lorraine is silly, Lorraine is not silly,1
Eugene is obedient, Jessica is not obedient,0
Flora is victorious, Flora is not victorious,1
April is not clever, April is clever,1
Beatrice is not hallowed, Beatrice is hallowed,1
Tracy is not delightful, Edith is delightful,0
Erica is not vast, Erica is vast,1
Harvey is lively, Eric is not helpful,0
Vernon is not zealous, Gail is zealous,0
Ben is zealous, Ben is not zealous,1
Ramona is wonderful, Ramona is not powerful,0
Gerald is not dead, Gerald is dead,1
Seth is not inexpensive, Seth is inexpensive,1
Rhonda is kind, Rhonda is not kind,1
Robin is happy, Robin is not happy,1
Dustin is not agreeable, Dustin is odd,0
Leah is not delightful, Leah is poor,0
Stacey is agreeable, Fred is vast,0
Helen is not hallowed, Helen is hallowed,1
Sidney is proud, Sidney is not proud,1
Wayne is polite, Gwendolyn is wrong,0
Tina is ambitious, Wayne is not shy,0
Nicole is jolly, Amanda is not rich,0
Scott is eager, Brittany is not eager,0
Grace is not zealous, Grace is easy,0
Eunice is not dead, Eunice is dead,1
Elmer is happy, Elmer is not happy,1
Billie is calm, Rodney is helpful,0
Sarah is not kind, Crystal is mealy,0
Jackie is not shy, Jackie is shy,1
Jennifer is not uninterested, Jennifer is uninterested,1
Claire is silly, Miguel is not powerful,0
Victoria is polite, Victoria is not polite,1
Melody is silly, Melody is not silly,1
Janice is not aggressive, Annette is helpful,0
Clinton is agreeable, Clinton is not agreeable,1
Ida is not unimportant, Ida is unimportant,1
Greg is not famous, Greg is famous,1
Inez is not helpful, Inez is helpful,1
Sonya is faithful, Sonya is not faithful,1
Casey is not uninterested, Casey is uninterested,1
Lois is not mealy, Lois is mealy,1
Yvette is brave, Yvette is not brave,1
Glenn is not important, Glenn is important,1
Mark is calm, Helen is not calm,0
Sharon is eager, Sharon is not eager,1
Barry is witty, Barry is not witty,1
Judy is obedient, Judy is not obedient,1
Russell is not delightful, Russell is mushy,0
Susan is nice, Courtney is not nice,0
Tommy is delightful, Tommy is not delightful,1
Sally is not poor, Sally is poor,1
Tim is not nice, Rosa is poor,0
Maria is gentle, Maria is not gentle,1
Peter is happy, Peter is not happy,1
Holly is not lively, Deborah is mushy,0
Lauren is not powerful, Lauren is powerful,1
Kayla is not jolly, Antonio is jolly,0
Judith is not aggressive, Edith is famous,0
Clifford is gentle, Lorraine is not gentle,0
Toni is not delightful, Glenn is delightful,0
Harriet is nice, Harriet is not nice,1
Ron is not poor, Ron is poor,1
Carolyn is gentle, Bruce is not rich,0
Claude is not vast, Claude is vast,1
Arthur is polite, Arthur is not careful,0
Shelly is not polite, Vernon is mealy,0
Lillie is silly, Johnnie is uninterested,0
Todd is ambitious, Todd is better,0
Bernard is agreeable, Bernard is not agreeable,1
Curtis is not better, Curtis is better,1
Keith is agreeable, Tina is not agreeable,0
Christy is not better, Christy is better,1
Leslie is lively, Katherine is not alive,0
Howard is wonderful, Ashley is not wonderful,0
Kristin is agreeable, Evelyn is not gifted,0
Vivian is not important, Vivian is important,1
Elaine is not wrong, Elaine is wrong,1
Franklin is not agreeable, Franklin is hallowed,0
Lee is silly, Lee is not silly,1
Madeline is thankful, Denise is vast,0
Jeanette is silly, Jeanette is not gifted,0
Floyd is eager, Floyd is not eager,1
Luis is not jolly, Luis is odd,0
Ada is not brave, Ada is gifted,0
Daisy is agreeable, Daisy is not agreeable,1
Wade is not rich, Wade is rich,1
Enrique is brave, Enrique is not brave,1
Wesley is silly, Wesley is not silly,1
Philip is zealous, Angie is not zealous,0
Beulah is nice, Beulah is shy,0
Samantha is not unimportant, Samantha is unimportant,1
Harold is witty, Helen is not famous,0
Erika is aggressive, Erika is not aggressive,1
Ron is nice, Ron is not nice,1
Jo is calm, Jo is not calm,1
Philip is proud, Wendy is not proud,0
Gwendolyn is victorious, Gwendolyn is not victorious,1
Arnold is aggressive, Arnold is not mealy,0
Jennifer is not odd, Jennifer is odd,1
Phyllis is not wonderful, Catherine is gifted,0
Douglas is wonderful, Douglas is not wonderful,1
Julie is not alive, Julie is alive,1
Tara is not wrong, Tara is wrong,1
Caroline is delightful, Rhonda is poor,0
Vincent is not victorious, Vincent is mealy,0
Priscilla is not famous, Priscilla is famous,1
Richard is not wrong, Richard is wrong,1
Dwight is brave, Dwight is not brave,1
Chester is wonderful, Chester is hallowed,0
Ida is ambitious, Ida is not ambitious,1
Janice is not faithful, Tina is faithful,0
Joyce is not uninterested, Joyce is uninterested,1
Alice is not faithful, Alice is gifted,0
Julia is jolly, Julia is not uninterested,0
Beatrice is delightful, Beatrice is alive,0
Milton is nice, Milton is not nice,1
Megan is kind, Madeline is not kind,0
Elizabeth is not jolly, Ellen is jolly,0
Kyle is not eager, Kyle is alive,0
Constance is witty, Constance is clever,0
Javier is not important, Javier is important,1
Walter is not silly, Walter is wrong,0
Diane is not thankful, Diane is vast,0
Rosie is not aggressive, Rosie is better,0
Bonnie is not eager, Bonnie is hallowed,0
Brittany is not important, Brittany is important,1
Melinda is not ambitious, Andrew is powerful,0
Kathy is not proud, Terrence is proud,0
Wilma is zealous, Stanley is not mealy,0
Gwendolyn is obedient, Monique is not obedient,0
Herman is aggressive, Herman is not clever,0
Leo is eager, Loretta is easy,0
Blanche is jolly, Blanche is not jolly,1
Tony is not powerful, Tony is powerful,1
Connie is eager, Stella is dead,0
Brandy is silly, Brandy is hallowed,0
Leon is not wonderful, Lillie is gifted,0
Constance is brave, Constance is not brave,1
Jeremy is not better, Jeremy is better,1
Brandy is not easy, Brandy is easy,1
Amelia is not proud, Irene is powerful,0
Melanie is witty, Melanie is not witty,1
Ana is not powerful, Ana is powerful,1
Antoinette is witty, Antoinette is not witty,1
Thelma is gentle, Thelma is not gentle,1
Mary is not powerful, Mary is powerful,1
Milton is jolly, Alfredo is dead,0
Julian is not inexpensive, Julian is inexpensive,1
Angel is calm, Angel is not calm,1
Dana is thankful, Freddie is famous,0
Stanley is gentle, Stanley is not gentle,1
Mamie is victorious, Mamie is not victorious,1
Corey is calm, Andre is not calm,0
Kelly is witty, Kelly is not witty,1
Joe is not famous, Joe is famous,1
Mark is thankful, Mark is unimportant,0
Nathan is not unimportant, Nathan is unimportant,1
Marguerite is not ambitious, Marguerite is careful,0
Edna is not wonderful, Cecilia is wonderful,0
Dianne is not kind, Marilyn is helpful,0
Walter is thankful, Walter is not thankful,1
Yolanda is witty, John is better,0
Maggie is not zealous, Anthony is unimportant,0
Albert is not eager, Albert is rich,0
Marjorie is not silly, Marjorie is poor,0
James is obedient, James is not obedient,1
Sabrina is not calm, Sergio is dead,0
Lee is calm, Lee is clever,0
Cory is not dead, Cory is dead,1
Janice is not gifted, Janice is gifted,1
Dwight is nice, Dwight is not nice,1
Allison is not better, Allison is better,1
Robert is not wrong, Robert is wrong,1
Valerie is not powerful, Valerie is powerful,1
Jason is not careful, Jason is careful,1
Seth is obedient, Seth is not obedient,1
Regina is ambitious, Regina is not ambitious,1
Darryl is not famous, Darryl is famous,1
Amber is gentle, Amber is not gentle,1
Stacy is not hallowed, Stacy is hallowed,1
Crystal is eager, Crystal is not alive,0
Alma is polite, Alma is not polite,1
Jon is not polite, Eunice is polite,0
Morris is not mushy, Morris is mushy,1
Leona is kind, Leona is not kind,1
Teresa is gentle, Teresa is not gentle,1
Jesse is aggressive, Jesse is not aggressive,1
Curtis is not hallowed, Curtis is hallowed,1
Mario is proud, Mario is not hallowed,0
Kelly is not nice, Floyd is hallowed,0
Claire is not aggressive, Claire is hallowed,0
Leona is ambitious, Leona is not rich,0
Naomi is jolly, Naomi is not jolly,1
Casey is lively, Casey is not lively,1
Janet is silly, Janet is odd,0
Floyd is proud, Floyd is dead,0
Glen is not helpful, Glen is helpful,1
Ricky is not poor, Ricky is poor,1
Joanna is polite, Joanna is not polite,1
Gary is jolly, Michael is not jolly,0
Charlene is happy, Charlene is rich,0
Edward is eager, Joanna is rich,0
Johnnie is not uninterested, Johnnie is uninterested,1
Leonard is polite, Nelson is mushy,0
Anthony is not nice, Anthony is vast,0
Mamie is not nice, Mamie is gifted,0
Kirk is not wrong, Kirk is wrong,1
Nelson is victorious, Nelson is not victorious,1
Vivian is not thankful, Vivian is uninterested,0
Emma is kind, Frank is not kind,0
Andre is calm, Andre is not alive,0
Luz is not powerful, Luz is powerful,1
Thomas is proud, Gladys is not shy,0
Francis is witty, Francis is not witty,1
Carolyn is faithful, Carolyn is not faithful,1
Kenneth is aggressive, Kenneth is mealy,0
Jessie is victorious, Heidi is not hallowed,0
Mattie is polite, Mattie is not polite,1
Joshua is witty, Joshua is not famous,0
Anne is not proud, Derek is proud,0
Pearl is not famous, Pearl is famous,1
Arthur is not tender, Arthur is tender,1
Jack is silly, Irene is inexpensive,0
Amber is jolly, Amber is not jolly,1
Vera is not rich, Vera is rich,1
Bernice is polite, Bernice is not polite,1
Antoinette is aggressive, Melissa is not alive,0
Carmen is gentle, Carmen is not important,0
Lucy is wonderful, Lucy is uninterested,0
Jean is not easy, Jean is easy,1
Gloria is not clever, Gloria is clever,1
Stacey is not better, Stacey is better,1
Viola is not aggressive, Viola is inexpensive,0
Alberto is not proud, Ruben is odd,0
Clifford is not agreeable, Clifford is important,0
Wade is not hallowed, Wade is hallowed,1
Miriam is nice, Miriam is alive,0
Kevin is not kind, Kevin is better,0
Myrtle is not famous, Myrtle is famous,1
Mitchell is lively, Mitchell is not lively,1
Margarita is not kind, Deanna is kind,0
Sandra is kind, Sandra is not easy,0
Lois is not eager, Rosemary is inexpensive,0
Javier is ambitious, Javier is not ambitious,1
Eva is not helpful, Eva is helpful,1
Lisa is brave, Lisa is not brave,1
Misty is agreeable, Misty is not agreeable,1
Caroline is witty, Caroline is not rich,0
Florence is not gifted, Florence is gifted,1
Melinda is lively, Melinda is not lively,1
Jeffery is faithful, Jeffery is not faithful,1
Jennifer is wonderful, Thelma is mushy,0
Duane is lively, Duane is gifted,0
Chester is delightful, Chester is shy,0
Yolanda is not aggressive, Dean is shy,0
Kelly is not uninterested, Kelly is uninterested,1
Daisy is not obedient, Victoria is shy,0
Michelle is not polite, Brad is polite,0
Tracey is not delightful, Yvonne is helpful,0
Helen is zealous, Helen is not zealous,1
Joseph is polite, Joseph is not rich,0
Pauline is not tender, Pauline is tender,1
Leonard is not victorious, Leonard is helpful,0
Jeffery is not better, Jeffery is better,1
Enrique is not silly, Craig is silly,0
Patricia is not vast, Patricia is vast,1
Philip is not mealy, Philip is mealy,1
Mattie is delightful, Mattie is not delightful,1
Martha is not shy, Martha is shy,1
Patricia is not mealy, Patricia is mealy,1
Mitchell is not calm, Sally is calm,0
Nora is not poor, Nora is poor,1
Rhonda is silly, Rhonda is not wrong,0
Sue is not inexpensive, Sue is inexpensive,1
Kenneth is polite, Kristina is careful,0
Blanche is not proud, Blanche is clever,0
Irma is not better, Irma is better,1
Fred is lively, Lula is not lively,0
Marie is not proud, Suzanne is proud,0
Natalie is nice, Natalie is not nice,1
Don is wonderful, Don is not wonderful,1
Deanna is nice, Pedro is dead,0
Beulah is not careful, Beulah is careful,1
Kyle is happy, Kyle is dead,0
Micheal is victorious, Micheal is not clever,0
Larry is not important, Larry is important,1
Velma is eager, Rosa is not eager,0
Nathaniel is lively, Ida is not lively,0
Elizabeth is witty, Marjorie is not witty,0
Ross is not wrong, Ross is wrong,1
Douglas is obedient, Douglas is powerful,0
Lee is zealous, Lee is not zealous,1
Lillian is eager, Lillian is hallowed,0
Donald is happy, Donald is unimportant,0
Geraldine is not silly, Anita is mushy,0
Gloria is proud, Arthur is not helpful,0
Bradley is not proud, Felix is mushy,0
Gwendolyn is calm, Gwendolyn is not calm,1
Leo is not uninterested, Leo is uninterested,1
Ben is not famous, Ben is famous,1
Patsy is not gifted, Patsy is gifted,1
Cynthia is not odd, Cynthia is odd,1
Bobbie is not poor, Bobbie is poor,1
Janice is zealous, Janice is mushy,0
Vivian is lively, Vivian is not lively,1
Lauren is wonderful, Lauren is not wonderful,1
Beth is jolly, Beth is shy,0
Vincent is not kind, Wallace is kind,0
Barbara is not wrong, Barbara is wrong,1
Tracey is not zealous, Becky is zealous,0
Margaret is wonderful, Tina is not wonderful,0
Cindy is kind, Cindy is not kind,1
Annie is not clever, Annie is clever,1
Julio is kind, Jose is not kind,0
Danny is witty, Howard is mushy,0
Perry is zealous, Perry is not zealous,1
Christine is aggressive, Christine is not aggressive,1
Beverly is not zealous, Bernard is zealous,0
Michael is proud, Michael is not proud,1
Terri is not careful, Terri is careful,1
Genevieve is calm, Genevieve is not calm,1
Arnold is not witty, Lindsay is witty,0
Olga is agreeable, Olga is not agreeable,1
Wayne is faithful, Tracy is not important,0
Helen is obedient, Helen is helpful,0
Marlene is not clever, Marlene is clever,1
Wade is not shy, Wade is shy,1
Mattie is faithful, Mattie is not faithful,1
Candace is not shy, Candace is shy,1
Jaime is lively, Danny is vast,0
Joyce is not mealy, Joyce is mealy,1
Lydia is brave, Gary is not brave,0
Vernon is lively, Paul is better,0
Glen is zealous, Glen is not important,0
Robert is aggressive, Evelyn is not aggressive,0
Randy is faithful, Randy is not gifted,0
Robin is thankful, Robin is not thankful,1
Mamie is wonderful, Mamie is not wonderful,1
Darrell is victorious, Darrell is not victorious,1
Robert is agreeable, Robert is not agreeable,1
Vera is agreeable, Vera is not agreeable,1
Pedro is not zealous, Bob is famous,0
Cecilia is agreeable, Cecilia is not agreeable,1
Gabriel is kind, Gabriel is not kind,1
Justin is not wonderful, Paul is careful,0
Richard is happy, Richard is not happy,1
Ruben is witty, Julia is not witty,0
Sheryl is proud, Sheryl is not inexpensive,0
Roland is obedient, Roland is not obedient,1
Ernest is not brave, Ernest is wrong,0
Tina is not aggressive, Jeffery is aggressive,0
Agnes is not inexpensive, Agnes is inexpensive,1
Josephine is brave, Josephine is not brave,1
Madeline is not rich, Madeline is rich,1
Marie is obedient, Marie is not obedient,1
Ted is not better, Ted is better,1
Grace is lively, Grace is not lively,1
Ernest is wonderful, Ernest is not alive,0
Lee is not obedient, Amy is obedient,0
Gertrude is nice, Gertrude is powerful,0
Heather is agreeable, Alvin is not agreeable,0
Ian is aggressive, Jon is poor,0
Julian is lively, Julian is not lively,1
Jamie is silly, Jamie is not easy,0
Bryan is not victorious, Agnes is alive,0
Janie is not gentle, Janie is alive,0
Arnold is not rich, Arnold is rich,1
Eugene is not inexpensive, Eugene is inexpensive,1
Tracy is not inexpensive, Tracy is inexpensive,1
Tom is calm, Tom is not calm,1
Genevieve is not zealous, Bruce is odd,0
Carmen is lively, Carmen is not lively,1
Max is calm, Max is not powerful,0
Bruce is proud, Clyde is wrong,0
Jean is nice, Jean is not nice,1
Allan is not vast, Allan is vast,1
Alfredo is not dead, Alfredo is dead,1
Kelly is agreeable, Kelly is not better,0
Suzanne is not jolly, Phillip is jolly,0
Stephen is not careful, Stephen is careful,1
Wade is gentle, Felix is not gentle,0
Terrence is not mushy, Terrence is mushy,1
Chris is not wonderful, Joy is helpful,0
Samuel is delightful, Samuel is not clever,0
Earl is not jolly, Earl is clever,0
Roberto is not helpful, Roberto is helpful,1
Brett is witty, Brett is not witty,1
Marguerite is calm, Marguerite is wrong,0
Jean is not ambitious, Clayton is ambitious,0
Bob is not helpful, Bob is helpful,1
Kent is not tender, Kent is tender,1
Valerie is not odd, Valerie is odd,1
Kristy is not silly, Flora is silly,0
Albert is not nice, Clinton is hallowed,0
Thelma is gentle, Tara is not careful,0
Kurt is polite, Kurt is not gifted,0
Janet is eager, Janet is not mushy,0
Virgil is happy, Michelle is not poor,0
Grace is gentle, Fannie is not famous,0
Lance is not tender, Lance is tender,1
Audrey is not powerful, Audrey is powerful,1
Harry is aggressive, Harry is unimportant,0
Shannon is kind, Darryl is tender,0
Paul is calm, Paul is not mushy,0
Brandy is thankful, Heidi is inexpensive,0
Angel is proud, Angel is not proud,1
Lisa is silly, Lisa is not silly,1
Ivan is not silly, Ivan is important,0
Alice is nice, Brandi is tender,0
Francisco is nice, Francisco is not nice,1
Natalie is silly, Natalie is not silly,1
Florence is not important, Florence is important,1
Jamie is aggressive, Jamie is not helpful,0
Beulah is not shy, Beulah is shy,1
Maria is jolly, Kristine is not clever,0
Hector is obedient, Tracy is not obedient,0
Mabel is not inexpensive, Mabel is inexpensive,1
Virginia is ambitious, Virginia is not ambitious,1
Laurie is jolly, Marjorie is not mealy,0
Olga is eager, Olga is not eager,1
Paula is not nice, Carlos is nice,0
Janet is not jolly, Scott is wrong,0
Sarah is ambitious, Morris is not ambitious,0
Nathan is aggressive, Jamie is better,0
Chester is not jolly, Chester is mushy,0
Felicia is calm, Felicia is not calm,1
Sonia is proud, Sonia is not proud,1
Colleen is not ambitious, Colleen is careful,0
Bradley is not tender, Bradley is tender,1
Beatrice is not alive, Beatrice is alive,1
Isabel is obedient, Isabel is odd,0
Laura is thankful, Laura is not thankful,1
Ray is polite, Ray is dead,0
Dustin is not vast, Dustin is vast,1
Dennis is witty, Erik is not witty,0
Rafael is delightful, Rafael is shy,0
Grace is zealous, Grace is not zealous,1
Kristy is not thankful, Priscilla is thankful,0
Brittany is not eager, Brittany is tender,0
Clifford is victorious, Clifford is not victorious,1
Stacey is agreeable, Calvin is not agreeable,0
Wanda is not wonderful, Maureen is mushy,0
Thelma is not brave, Dale is brave,0
Francis is delightful, Francis is not delightful,1
Maryann is not powerful, Maryann is powerful,1
Ross is not mushy, Ross is mushy,1
Angel is not helpful, Angel is helpful,1
Michelle is zealous, Michelle is not zealous,1
Opal is witty, Opal is not unimportant,0
Stacy is gentle, Stacy is mealy,0
Tracy is wonderful, Tracy is not wonderful,1
Marlene is zealous, Marlene is not zealous,1
Roland is not proud, Alison is proud,0
Rick is witty, Rick is not witty,1
Gladys is not zealous, Jorge is zealous,0
Steve is brave, Steve is not brave,1
Florence is kind, Florence is not kind,1
Randy is not careful, Randy is careful,1
Cassandra is not helpful, Cassandra is helpful,1
Matthew is not unimportant, Matthew is unimportant,1
Lewis is victorious, Lewis is not victorious,1
Faye is not alive, Faye is alive,1
Jordan is thankful, Samantha is not thankful,0
Rose is not calm, Rose is uninterested,0
Maurice is witty, Maurice is not witty,1
Martha is kind, Martha is not helpful,0
Johnny is not proud, Heather is proud,0
Allan is not aggressive, Christopher is easy,0
Pamela is not silly, Thomas is silly,0
Ramona is thankful, Ramona is careful,0
Minnie is faithful, Minnie is not faithful,1
Max is not uninterested, Max is uninterested,1
Jo is ambitious, Jo is odd,0
Gwendolyn is thankful, Gwendolyn is not thankful,1
Clifton is wonderful, Hilda is inexpensive,0
Gerald is not careful, Gerald is careful,1
Harold is not vast, Harold is vast,1
Randall is not uninterested, Randall is uninterested,1
Cheryl is brave, Manuel is not brave,0
Janice is not victorious, Janice is gifted,0
Andy is obedient, Andy is not obedient,1
Antoinette is aggressive, Rosemary is not aggressive,0
Melody is proud, Melody is not proud,1
Maria is not nice, Ruby is nice,0
David is agreeable, David is not wrong,0
Christine is not uninterested, Christine is uninterested,1
Morris is brave, Morris is not brave,1
Harold is jolly, Harold is not jolly,1
Hector is agreeable, Hector is not agreeable,1
Beverly is zealous, Vera is not zealous,0
Vicki is brave, Vicki is not brave,1
Neil is gentle, Maria is vast,0
Belinda is not happy, Arnold is powerful,0
Gertrude is kind, Gertrude is not kind,1
Ana is lively, Brenda is not mealy,0
Marcia is eager, Terry is not eager,0
Mark is polite, Mark is not shy,0
Frank is not victorious, Joann is vast,0
Andrea is witty, Andrea is hallowed,0
Patsy is not brave, Rene is brave,0
Ashley is obedient, Ashley is famous,0
Natasha is eager, Natasha is not eager,1
Joshua is not brave, Seth is brave,0
Warren is proud, Christina is not proud,0
Dennis is nice, Donald is poor,0
Cassandra is not careful, Cassandra is careful,1
Belinda is happy, Erik is not happy,0
Carla is not polite, Carla is powerful,0
Cora is kind, Cora is not kind,1
Terri is kind, Terri is not kind,1
George is not easy, George is easy,1
Rosie is not gentle, Rosie is inexpensive,0
Charles is kind, Charles is not kind,1
Leonard is not vast, Leonard is vast,1
Belinda is silly, Belinda is not silly,1
Dana is obedient, Dana is not vast,0
Melanie is obedient, Melanie is not obedient,1
Delores is not odd, Delores is odd,1
Melody is not hallowed, Melody is hallowed,1
Sabrina is nice, Denise is not better,0
Gwendolyn is not alive, Gwendolyn is alive,1
Gladys is not helpful, Gladys is helpful,1
Maxine is not wonderful, Audrey is important,0
Louis is thankful, Louis is not thankful,1
Carmen is brave, Carmen is not brave,1
Natalie is faithful, Natalie is not faithful,1
Michael is gentle, Michael is not gentle,1
Joy is not wonderful, Joy is odd,0
Jonathan is not rich, Jonathan is rich,1
Veronica is not hallowed, Veronica is hallowed,1
Suzanne is not uninterested, Suzanne is uninterested,1
Mathew is nice, Corey is tender,0
Veronica is not rich, Veronica is rich,1
Roger is not polite, Cassandra is inexpensive,0
Manuel is not mushy, Manuel is mushy,1
Sam is not zealous, Dave is zealous,0
Juan is eager, Juan is not eager,1
Katherine is nice, Yvonne is not famous,0
Christine is not eager, Nicole is eager,0
Jaime is wonderful, Fannie is not helpful,0
Michele is not thankful, Michele is better,0
Roberta is eager, Ethel is odd,0
Mario is not important, Mario is important,1
Stella is polite, Stella is not polite,1
Brian is kind, Nora is not famous,0
Kristen is happy, Rodney is not happy,0
Jorge is ambitious, Jorge is not important,0
Phillip is not unimportant, Phillip is unimportant,1
Victoria is not tender, Victoria is tender,1
Felix is aggressive, Willard is clever,0
Penny is not uninterested, Penny is uninterested,1
Jean is zealous, Luis is famous,0
Jeanette is not famous, Jeanette is famous,1
Douglas is nice, Douglas is not mealy,0
Leroy is not clever, Leroy is clever,1
Tanya is thankful, Micheal is not clever,0
Virgil is not tender, Virgil is tender,1
Ray is happy, Ray is not happy,1
Barry is happy, Barry is not happy,1
Jim is nice, Jim is not nice,1
Francis is not alive, Francis is alive,1
Faye is aggressive, Stacy is not aggressive,0
Warren is not famous, Warren is famous,1
Zachary is not obedient, Christina is important,0
Esther is not delightful, Faye is wrong,0
Christina is not kind, Jan is kind,0
Brad is not lively, Neil is vast,0
Jason is silly, Jason is not silly,1
Vera is not careful, Vera is careful,1
Dan is wonderful, Dan is not wonderful,1
Carrie is not unimportant, Carrie is unimportant,1
Yolanda is faithful, Yolanda is better,0
Nathan is agreeable, Lee is not easy,0
Laurie is kind, Laurie is not kind,1
Megan is delightful, Clifton is mealy,0
Jamie is silly, Jamie is not silly,1
James is kind, Javier is mealy,0
Phillip is kind, Phillip is not kind,1
Scott is not rich, Scott is rich,1
Catherine is not thankful, Catherine is important,0
Tanya is jolly, Brittany is not odd,0
Margarita is eager, Juana is not eager,0
Sue is wonderful, Sue is not wonderful,1
Lillie is not silly, Leslie is silly,0
Glenda is witty, Brittany is dead,0
Miriam is not powerful, Miriam is powerful,1
Patricia is not zealous, Patricia is careful,0
