sentence1,sentence2,label,label_form
"Aristides é tão alto quanto Isaltino , Isaltino é tão alto quanto Perfeito , Perfeito é tão alto quanto Nico , Nico é tão alto quanto Quaresma , Quaresma é tão alto quanto Amor , Amor é tão alto quanto Gerberto , Gerberto é tão alto quanto Mauri , Mauri é tão alto quanto Ildo , Ildo é tão alto quanto John , John é tão alto quanto Firmo , Firmo é mais alto que Perpétuo",Perpétuo é mais alto que Mauri,1,comparative
"Mor é mais alto que Alfeu, Libânio, Misael e Jamal , Celísio é tão alto quanto Mor",Libânio é mais alto que Celísio,1,comparative
"Francis é mais alto que Quim, Gumesindo, Murilo, Leonardo, Oseas, Ramna, Ezekiel, Aniceto e Pablo , Desidério é tão alto quanto Francis",Desidério é mais alto que Ramna,0,comparative
"Esdras é mais alto que Adner , Adner é mais alto que Huberto , Huberto é mais alto que Arcanjo , Arcanjo é mais alto que Higino , Higino é mais alto que Estevão , Estevão é mais alto que Ádrien , Ádrien é mais alto que Eden , Eden é mais alto que Afre",Ádrien é mais alto que Adner,1,comparative
"Ladislau é tão alto quanto Parcidio , Parcidio é tão alto quanto Antônio , Antônio é tão alto quanto Basil , Basil é tão alto quanto Milo , Milo é tão alto quanto Charlie , Charlie é tão alto quanto Danilo , Danilo é mais alto que Dominik",Milo é mais alto que Dominik,0,comparative
"Lucínio é tão alto quanto Fabian , Fabian é tão alto quanto Estélio , Estélio é tão alto quanto Clésio , Clésio é tão alto quanto Cristofe , Cristofe é tão alto quanto Blake , Blake é mais alto que Matusalém",Clésio é mais alto que Matusalém,0,comparative
"Arquimino é mais alto que Charlie, Romário, James, Orandino, Michel, Bendavid, Dalton e Marques , Alvarim é tão alto quanto Arquimino",Alvarim é mais alto que Michel,0,comparative
"Dimitri é mais alto que René , René é mais alto que Ferrer , Ferrer é mais alto que Calvino , Calvino é mais alto que Adamantino , Adamantino é mais alto que Alfredo , Alfredo é mais alto que Aldaír , Aldaír é mais alto que Gomes , Gomes é mais alto que Délcio , Délcio é mais alto que Rafa",Adamantino é mais alto que Délcio,0,comparative
"Romeo é tão alto quanto Amado , Amado é tão alto quanto Romário , Romário é tão alto quanto Felicíssimo , Felicíssimo é tão alto quanto Ivaldo , Ivaldo é tão alto quanto Marílio , Marílio é tão alto quanto Elliott , Elliott é mais alto que Jason",Jason é mais alto que Romeo,1,comparative
"Lécio é mais alto que Agenor , Agenor é mais alto que Jack , Jack é mais alto que Chico , Chico é mais alto que Griffin , Griffin é mais alto que Alfonso , Alfonso é mais alto que Rai , Rai é mais alto que Judas , Judas é mais alto que Balbino , Balbino é mais alto que Felipe , Felipe é mais alto que Enrique",Rai é mais alto que Balbino,0,comparative
"Caíco é tão alto quanto Gimeno , Gimeno é tão alto quanto Honorato , Honorato é tão alto quanto Kendrick , Kendrick é tão alto quanto Amaro , Amaro é tão alto quanto Osiris , Osiris é mais alto que Márcio",Caíco é mais alto que Márcio,0,comparative
"Marvin é tão alto quanto Oceano , Oceano é tão alto quanto Lourenço , Lourenço é tão alto quanto Odair , Odair é tão alto quanto Joselino , Joselino é mais alto que Reeve",Reeve é mais alto que Oceano,1,comparative
"Dorian é mais alto que Eder, Eden, Dioclécio, Caetano, Basílio, Rocco e Celto , Dorian é tão alto quanto Fabian",Celto é mais alto que Fabian,1,comparative
"Adelmiro é mais alto que Emídio, Onildo, Jacó, Leon, Elmer, Evangelino, Romarigo e Leonício , Adelmiro é tão alto quanto Caleb",Caleb é mais alto que Elmer,0,comparative
"Édipo é mais alto que Dionísio, François, Benevenuto, Nói, Everaldo e Fulgêncio , Loreto é tão alto quanto Édipo",Nói é mais alto que Loreto,1,comparative
"Jaque é mais alto que Guimar , Guimar é mais alto que Marcus , Marcus é mais alto que Esdras , Esdras é mais alto que Dário , Dário é mais alto que Fábio , Fábio é mais alto que Elmer , Elmer é mais alto que Heleno , Heleno é mais alto que Felismino , Felismino é mais alto que Dárcio , Dárcio é mais alto que Aníbal",Aníbal é mais alto que Felismino,1,comparative
"Darci é mais alto que Quim , Quim é mais alto que Christophe , Christophe é mais alto que Gilberto , Gilberto é mais alto que Kay , Kay é mais alto que Evan , Evan é mais alto que Jaime , Jaime é mais alto que Nádege , Nádege é mais alto que Constantino , Constantino é mais alto que Anaquim , Anaquim é mais alto que Rigoberto",Constantino é mais alto que Kay,1,comparative
"Hermitério é mais alto que Caetano, Basil, Francisco de Borja e Agenor , Pompeu é tão alto quanto Hermitério",Pompeu é mais alto que Basil,0,comparative
"Mel é mais alto que Leónidas , Leónidas é mais alto que Devin , Devin é mais alto que Fabião , Fabião é mais alto que Díon , Díon é mais alto que Adauto , Adauto é mais alto que Áureo",Fabião é mais alto que Mel,1,comparative
"Andreo é mais alto que Donaldo , Donaldo é mais alto que Alexandrino , Alexandrino é mais alto que Laurénio , Laurénio é mais alto que Jonathan , Jonathan é mais alto que Acúrsio , Acúrsio é mais alto que Catarino , Catarino é mais alto que Maciel , Maciel é mais alto que Enoque",Jonathan é mais alto que Acúrsio,0,comparative
"Lopo é mais alto que Bartolomeu , Bartolomeu é mais alto que Márvio , Márvio é mais alto que Marcílio , Marcílio é mais alto que Aguinaldo , Aguinaldo é mais alto que Alítio , Alítio é mais alto que Irineu , Irineu é mais alto que Ciro , Ciro é mais alto que Pantaleão , Pantaleão é mais alto que de Deus",Márvio é mais alto que Pantaleão,0,comparative
"Eufrásio é tão alto quanto Ringo , Ringo é tão alto quanto Kanye , Kanye é tão alto quanto Asher , Asher é tão alto quanto Libertário , Libertário é mais alto que Gusmão",Gusmão é mais alto que Ringo,1,comparative
"Elton é mais alto que Nicolau , Nicolau é mais alto que Otoniel , Otoniel é mais alto que Gláucio , Gláucio é mais alto que Aniceto , Aniceto é mais alto que Aquilino , Aquilino é mais alto que Fredy , Fredy é mais alto que Manuel",Aquilino é mais alto que Otoniel,1,comparative
"Priam é tão alto quanto Noel , Noel é tão alto quanto Judá , Judá é tão alto quanto Caíque , Caíque é tão alto quanto Eliabe , Eliabe é tão alto quanto Rian , Rian é mais alto que Cleber",Cleber é mais alto que Eliabe,1,comparative
"Geoffrey é mais alto que Adónias, Habacuque, Crisna, Bianor, Didaco, Adrualdo e Hirondino , Ferdinando é tão alto quanto Geoffrey",Ferdinando é mais alto que Hirondino,0,comparative
"Leopoldo é mais alto que Ataíde, Paco, Mimon, Quírio e Celestino , Leopoldo é tão alto quanto Hemaxi",Hemaxi é mais alto que Paco,0,comparative
"Arine é tão alto quanto Clayton , Clayton é tão alto quanto Jacó , Jacó é tão alto quanto Paul , Paul é tão alto quanto Baldomero , Baldomero é tão alto quanto Noel , Noel é tão alto quanto Oscar , Oscar é tão alto quanto Marvin , Marvin é tão alto quanto Anacleto , Anacleto é tão alto quanto Iran , Iran é mais alto que Edward",Edward é mais alto que Arine,1,comparative
"Jó é mais alto que Apolinário, Edmero, Loreto, Aquil, Damien, Jasão, Isaac, Adalsino e Máximo , Cursino é tão alto quanto Jó",Apolinário é mais alto que Cursino,1,comparative
"Edo é mais alto que Ariosto, Devon, Hermenegildo, Augusto, Lisandro e Isidro , Adrian é tão alto quanto Edo",Ariosto é mais alto que Adrian,1,comparative
"Floriano é tão alto quanto Gaspar , Gaspar é tão alto quanto Januário , Januário é tão alto quanto Gabriel , Gabriel é tão alto quanto Gadiel , Gadiel é mais alto que Leonildo",Gadiel é mais alto que Leonildo,0,comparative
"Ethan é mais alto que Elliott , Elliott é mais alto que Lael , Lael é mais alto que Frank , Frank é mais alto que Reno , Reno é mais alto que Lindoro , Lindoro é mais alto que Antonino , Antonino é mais alto que Manu , Manu é mais alto que Gersão",Gersão é mais alto que Antonino,1,comparative
"Efraim é mais alto que Dario, Edson, Giuseppe e Lindorfo , Jay é tão alto quanto Efraim",Dario é mais alto que Jay,1,comparative
"Ramon é mais alto que Nadir , Nadir é mais alto que Brandon , Brandon é mais alto que Dino , Dino é mais alto que Dário , Dário é mais alto que Hunter , Hunter é mais alto que Arion , Arion é mais alto que Jon , Jon é mais alto que Nenrode , Nenrode é mais alto que Allister",Dário é mais alto que Arion,0,comparative
"Lucas é tão alto quanto Loreto , Loreto é tão alto quanto Mathis , Mathis é tão alto quanto Mimoso , Mimoso é tão alto quanto Nobre , Nobre é tão alto quanto Jofre , Jofre é tão alto quanto Derek , Derek é tão alto quanto Noa , Noa é tão alto quanto Gualdim , Gualdim é tão alto quanto Jardel , Jardel é mais alto que Dev",Dev é mais alto que Gualdim,1,comparative
"Leoberto é mais alto que Celto, Licínio, Malik, Osvaldo, Balbino, Osiris, Lázaro, Júdice e Idriss , Christian é tão alto quanto Leoberto",Osiris é mais alto que Christian,1,comparative
"Purificação é mais alto que Cedrico, Garibaldo, Jan, Oliver, Arcelino, Jonas e Basílio , Aldo é tão alto quanto Purificação",Oliver é mais alto que Aldo,1,comparative
"Jonathas é mais alto que Melvin , Melvin é mais alto que Ardingue , Ardingue é mais alto que Henry , Henry é mais alto que Alfa , Alfa é mais alto que Énio , Énio é mais alto que Natão , Natão é mais alto que Aventino",Énio é mais alto que Jonathas,1,comparative
"Feliz é tão alto quanto Maurício , Maurício é tão alto quanto Jader , Jader é tão alto quanto Murilo , Murilo é tão alto quanto Aderico , Aderico é tão alto quanto Ioannis , Ioannis é tão alto quanto Johnson , Johnson é tão alto quanto River , River é tão alto quanto Jaque , Jaque é tão alto quanto Adalsino , Adalsino é mais alto que Alão",Jaque é mais alto que Alão,0,comparative
"Raimundo é mais alto que Frank, Denzel, Madu, Mogli, Nolan, Alex, Allister e Gualdim , Raimundo é tão alto quanto Fradique",Denzel é mais alto que Fradique,1,comparative
"Norival é mais alto que Hamilton, Roque, Jairo, Maurílio, Federico, Derick e Martinho , Norival é tão alto quanto Madaleno",Madaleno é mais alto que Federico,0,comparative
"Nuno é tão alto quanto Asher , Asher é tão alto quanto Aarão , Aarão é tão alto quanto Nicodemos , Nicodemos é tão alto quanto Matusalém , Matusalém é tão alto quanto Cristofe , Cristofe é tão alto quanto Oceano , Oceano é tão alto quanto Christophe , Christophe é tão alto quanto Ademar , Ademar é tão alto quanto Arquimino , Arquimino é mais alto que Efraim",Efraim é mais alto que Cristofe,1,comparative
"Lemuel é tão alto quanto Benício , Benício é tão alto quanto Dúlio , Dúlio é tão alto quanto Adail , Adail é tão alto quanto Quévin , Quévin é tão alto quanto Leo , Leo é tão alto quanto Jean , Jean é tão alto quanto Nestor , Nestor é tão alto quanto Nói , Nói é tão alto quanto Baltasar , Baltasar é mais alto que Cildo",Cildo é mais alto que Baltasar,1,comparative
"Orlindo é mais alto que Natalício , Natalício é mais alto que Manel , Manel é mais alto que Reinaldo , Reinaldo é mais alto que Peniel , Peniel é mais alto que Francesco , Francesco é mais alto que Guilherme , Guilherme é mais alto que Horácio , Horácio é mais alto que Orestes , Orestes é mais alto que Ali",Orestes é mais alto que Ali,0,comparative
"Rudolfo é mais alto que Ascenso , Ascenso é mais alto que Ashley , Ashley é mais alto que Martim , Martim é mais alto que Aldaír",Ashley é mais alto que Rudolfo,1,comparative
"Manoel é mais alto que Jerónimo , Jerónimo é mais alto que Noé , Noé é mais alto que Alexandru , Alexandru é mais alto que Georgino , Georgino é mais alto que Acilino , Acilino é mais alto que Orlandino , Orlandino é mais alto que Ângelo , Ângelo é mais alto que Cleber , Cleber é mais alto que Oseias",Jerónimo é mais alto que Orlandino,0,comparative
"Arjun é mais alto que Aventino , Aventino é mais alto que Evêncio , Evêncio é mais alto que Ernâni , Ernâni é mais alto que Omar , Omar é mais alto que Antoine , Antoine é mais alto que Pietro , Pietro é mais alto que Barac",Pietro é mais alto que Omar,1,comparative
"Barac é mais alto que Geoffrey , Geoffrey é mais alto que Janai , Janai é mais alto que Rúben , Rúben é mais alto que Mauri , Mauri é mais alto que Ben , Ben é mais alto que Étienne , Étienne é mais alto que Principiano , Principiano é mais alto que Gileade , Gileade é mais alto que James",Étienne é mais alto que Ben,1,comparative
"Nilton é mais alto que Eddie, Elói, Isaías, Dorico, Lael, Parcidio, Otto e Emo , Gael é tão alto quanto Nilton",Gael é mais alto que Elói,0,comparative
"Eliabe é mais alto que Freddie, Nídio, Damas, Estácio, Jackson e Arménio , Eliabe é tão alto quanto Áser",Áser é mais alto que Damas,0,comparative
"Arley é mais alto que Dominik , Dominik é mais alto que Bruce , Bruce é mais alto que Malik , Malik é mais alto que Pascoal , Pascoal é mais alto que Demétrio , Demétrio é mais alto que Alcindo , Alcindo é mais alto que Quim",Quim é mais alto que Pascoal,1,comparative
"Leon é tão alto quanto Dante , Dante é tão alto quanto Olinto , Olinto é tão alto quanto Fabrízio , Fabrízio é tão alto quanto Heliodoro , Heliodoro é tão alto quanto Ethan , Ethan é tão alto quanto do Paraíso , do Paraíso é tão alto quanto Rosário , Rosário é tão alto quanto Omar , Omar é tão alto quanto Jace , Jace é mais alto que Léon",Léon é mais alto que Omar,1,comparative
"Deodato é tão alto quanto Randolfo , Randolfo é tão alto quanto Marcos , Marcos é tão alto quanto Lauro , Lauro é tão alto quanto Ernesto , Ernesto é mais alto que Maciel",Lauro é mais alto que Maciel,0,comparative
"Ringo é mais alto que Esdras , Esdras é mais alto que Owen , Owen é mais alto que Analide , Analide é mais alto que Juliano , Juliano é mais alto que Marílio , Marílio é mais alto que Romário , Romário é mais alto que Armando , Armando é mais alto que Benjamim",Esdras é mais alto que Romário,0,comparative
"Alpoim é tão alto quanto Henrik , Henrik é tão alto quanto Denil , Denil é tão alto quanto Justin , Justin é tão alto quanto Deodato , Deodato é tão alto quanto Rurique , Rurique é tão alto quanto de Fafe , de Fafe é tão alto quanto do Céu , do Céu é mais alto que Gumersindo",Henrik é mais alto que Gumersindo,0,comparative
"Camilo é tão alto quanto Eberardo , Eberardo é tão alto quanto Adamastor , Adamastor é tão alto quanto Nicodemos , Nicodemos é tão alto quanto Elgar , Elgar é tão alto quanto Eduardo , Eduardo é tão alto quanto Fabrízio , Fabrízio é tão alto quanto Kane , Kane é tão alto quanto Edson , Edson é tão alto quanto Francisco de Borja , Francisco de Borja é tão alto quanto Hérman , Hérman é mais alto que François",François é mais alto que Kane,1,comparative
"Dan é mais alto que Gentil , Gentil é mais alto que Andrew , Andrew é mais alto que Evelásio , Evelásio é mais alto que Eusébio , Eusébio é mais alto que Madail , Madail é mais alto que Marc , Marc é mais alto que Orlindo",Madail é mais alto que Evelásio,1,comparative
"Brígido é tão alto quanto Oto , Oto é tão alto quanto Laurénio , Laurénio é tão alto quanto Laércio , Laércio é tão alto quanto Hildeberto , Hildeberto é tão alto quanto Jason , Jason é tão alto quanto Catilina , Catilina é tão alto quanto Nazário , Nazário é mais alto que Ademar",Ademar é mais alto que Brígido,1,comparative
"Montgomery é tão alto quanto Glaúcia , Glaúcia é tão alto quanto Antonelo , Antonelo é tão alto quanto Nonato , Nonato é tão alto quanto Arménio , Arménio é tão alto quanto Francisco , Francisco é tão alto quanto Reece , Reece é tão alto quanto Jonatã , Jonatã é tão alto quanto Alamiro , Alamiro é tão alto quanto Franklino , Franklino é tão alto quanto Fabião , Fabião é mais alto que Herlander",Glaúcia é mais alto que Herlander,0,comparative
"Andrei é mais alto que Henoch , Henoch é mais alto que Filinto , Filinto é mais alto que Celestino , Celestino é mais alto que Eric , Eric é mais alto que Klaus , Klaus é mais alto que James",James é mais alto que Klaus,1,comparative
"Fredo é mais alto que Álvaro , Álvaro é mais alto que Helier , Helier é mais alto que Brígido , Brígido é mais alto que João Pedro , João Pedro é mais alto que Avelino , Avelino é mais alto que Édi , Édi é mais alto que Isac , Isac é mais alto que Alexandro",Isac é mais alto que Édi,1,comparative
"Maximiliano é mais alto que Renato , Renato é mais alto que Feliciano , Feliciano é mais alto que Quirino , Quirino é mais alto que Aidan",Renato é mais alto que Aidan,0,comparative
"Emílio é tão alto quanto Jordan , Jordan é tão alto quanto Léon , Léon é tão alto quanto Adamastor , Adamastor é tão alto quanto Alec , Alec é tão alto quanto Raúl , Raúl é tão alto quanto Leon , Leon é tão alto quanto Carlo , Carlo é mais alto que Nikita",Léon é mais alto que Nikita,0,comparative
"Arnoldo é tão alto quanto Alfred , Alfred é tão alto quanto René , René é tão alto quanto Bruno , Bruno é tão alto quanto Adosindo , Adosindo é tão alto quanto Indro , Indro é tão alto quanto Antelmo , Antelmo é mais alto que Elias",Elias é mais alto que Adosindo,1,comparative
"Lupicino é mais alto que Porfírio , Porfírio é mais alto que Alcibíades , Alcibíades é mais alto que Rosil , Rosil é mais alto que Luís , Luís é mais alto que Neóteles , Neóteles é mais alto que Egil , Egil é mais alto que Lécio , Lécio é mais alto que Romeo , Romeo é mais alto que Áser",Egil é mais alto que Romeo,0,comparative
"Edi é mais alto que Hélvio , Hélvio é mais alto que Josefino , Josefino é mais alto que Erik , Erik é mais alto que Kay , Kay é mais alto que Renan , Renan é mais alto que Maxim , Maxim é mais alto que Benny , Benny é mais alto que Delfino",Benny é mais alto que Delfino,0,comparative
"Betino é mais alto que Misael , Misael é mais alto que Justino , Justino é mais alto que Aidan , Aidan é mais alto que Alcibíades , Alcibíades é mais alto que Pitágoras , Pitágoras é mais alto que Israel , Israel é mais alto que Nestor , Nestor é mais alto que Adélio",Nestor é mais alto que Misael,1,comparative
"Eufrásio é mais alto que Hélio, Renan, Nêuton, Ondino, Ariosto e Jordão , Arlindo é tão alto quanto Eufrásio",Nêuton é mais alto que Arlindo,1,comparative
"Margarido é mais alto que Bebiano , Bebiano é mais alto que Ismael , Ismael é mais alto que Afonso Henriques , Afonso Henriques é mais alto que Rubi , Rubi é mais alto que Nataniel , Nataniel é mais alto que Hélmut , Hélmut é mais alto que Lauriano , Lauriano é mais alto que Paco , Paco é mais alto que Alexandros",Bebiano é mais alto que Rubi,0,comparative
"Márlon é mais alto que Bertolino , Bertolino é mais alto que Diniz , Diniz é mais alto que Mauri , Mauri é mais alto que Arquibaldo , Arquibaldo é mais alto que Heitor , Heitor é mais alto que Iag , Iag é mais alto que Cooper , Cooper é mais alto que Reginaldo , Reginaldo é mais alto que do Nascimento",Cooper é mais alto que Heitor,1,comparative
"Didaco é mais alto que Nêuton, dos Milagres, Aramis, Quentin, Estéfano, Josh, Ercílio, Franclim e Marolo , Didaco é tão alto quanto Jetro",Jetro é mais alto que Ercílio,0,comparative
"Gusmão é tão alto quanto Alessandro , Alessandro é tão alto quanto Césaro , Césaro é tão alto quanto Adalsino , Adalsino é tão alto quanto Adriel , Adriel é tão alto quanto Marco , Marco é tão alto quanto Isael , Isael é tão alto quanto Pedro , Pedro é tão alto quanto Carmim , Carmim é mais alto que Anaim",Anaim é mais alto que Adalsino,1,comparative
"Mor é mais alto que Idálio , Idálio é mais alto que Bibiano , Bibiano é mais alto que Berto , Berto é mais alto que Amadeo , Amadeo é mais alto que Floriano , Floriano é mais alto que Belmiro , Belmiro é mais alto que Aquil , Aquil é mais alto que Ferdinando",Berto é mais alto que Belmiro,0,comparative
"Liam é mais alto que Erico, Brígido, Desidério, Leonídio, Mogli, Huberto, Leopoldo, Gonzaga, Betino e Áquila , Liam é tão alto quanto Antenor",Erico é mais alto que Antenor,1,comparative
"Márcio é mais alto que Dimitri , Dimitri é mais alto que Herman , Herman é mais alto que dos Milagres , dos Milagres é mais alto que Calixto , Calixto é mais alto que Adiel , Adiel é mais alto que Regino , Regino é mais alto que Fradique , Fradique é mais alto que Jadir , Jadir é mais alto que Blake , Blake é mais alto que Pedro",Jadir é mais alto que Fradique,1,comparative
"Caíco é tão alto quanto Idálio , Idálio é tão alto quanto Claro , Claro é tão alto quanto Inácio , Inácio é tão alto quanto Gimeno , Gimeno é tão alto quanto Everardo , Everardo é tão alto quanto Reeve , Reeve é mais alto que Melvin",Claro é mais alto que Melvin,0,comparative
"Leonício é tão alto quanto Marvin , Marvin é tão alto quanto Alfa , Alfa é tão alto quanto Armindo , Armindo é tão alto quanto Noel , Noel é mais alto que Asélio",Armindo é mais alto que Asélio,0,comparative
"Nicolas é mais alto que Jacob , Jacob é mais alto que Galileu , Galileu é mais alto que Ragendra , Ragendra é mais alto que Roger , Roger é mais alto que Jonathas",Galileu é mais alto que Jonathas,0,comparative
"Raúl é tão alto quanto Ananias , Ananias é tão alto quanto Cipriano , Cipriano é tão alto quanto Ítalo , Ítalo é tão alto quanto Pépio , Pépio é tão alto quanto Michel , Michel é tão alto quanto Édi , Édi é tão alto quanto Caiel , Caiel é tão alto quanto Aparício , Aparício é mais alto que do Natal",Michel é mais alto que do Natal,0,comparative
"Evêncio é mais alto que Estevão, Ismael, Robin, Adílio, Mélvin, Elisiário, Gildásio e Huberto , Evêncio é tão alto quanto Rumi",Rumi é mais alto que Mélvin,0,comparative
"Casimiro é mais alto que Liam , Liam é mais alto que Elioenai , Elioenai é mais alto que Aron , Aron é mais alto que Idalécio , Idalécio é mais alto que Berto , Berto é mais alto que Damien",Casimiro é mais alto que Damien,0,comparative
"Ivo é mais alto que Edi , Edi é mais alto que Griffin , Griffin é mais alto que Célio , Célio é mais alto que Cipriano , Cipriano é mais alto que Bruno , Bruno é mais alto que Lindorfo",Cipriano é mais alto que Bruno,0,comparative
"Castiel é tão alto quanto Octaviano , Octaviano é tão alto quanto Emmanuel , Emmanuel é tão alto quanto Henrique , Henrique é tão alto quanto Césaro , Césaro é tão alto quanto Oriel , Oriel é tão alto quanto Baltazar , Baltazar é tão alto quanto Briolanjo , Briolanjo é tão alto quanto Ciro , Ciro é tão alto quanto Oseas , Oseas é mais alto que Díon",Octaviano é mais alto que Díon,0,comparative
"Frank é mais alto que Maceo , Maceo é mais alto que Antero , Antero é mais alto que Dinarte , Dinarte é mais alto que Edvaldo , Edvaldo é mais alto que Boavida , Boavida é mais alto que Josefino , Josefino é mais alto que Jesus",Jesus é mais alto que Frank,1,comparative
"Delfim é mais alto que Beto, Ashley, Ignacio, Almerindo, Nilo e Dírio , Natão é tão alto quanto Delfim",Natão é mais alto que Ashley,0,comparative
"Izalino é mais alto que Álvaro, Lemuel, Donaldo, Nadir, Bóris, Ruperto e Aquiles , Davi é tão alto quanto Izalino",Davi é mais alto que Bóris,0,comparative
"Alípio é mais alto que Pelágio , Pelágio é mais alto que Aires , Aires é mais alto que Loreto , Loreto é mais alto que Hirondino",Loreto é mais alto que Hirondino,0,comparative
"Ezekiel é mais alto que Finn, Chester, Oliveiros, Cesário, Gary, Cleber, Anatol, Galileu, Eurico e Celino , Ezekiel é tão alto quanto Lyrics",Gary é mais alto que Lyrics,1,comparative
"Mathys é mais alto que Dylan , Dylan é mais alto que Enrique , Enrique é mais alto que Kiko , Kiko é mais alto que Aleu , Aleu é mais alto que Mateus",Kiko é mais alto que Mathys,1,comparative
"Adrien é mais alto que Rumi, António, Arcanjo, Hólger e Bertolino , Adrien é tão alto quanto Calixto",Rumi é mais alto que Calixto,1,comparative
"Berardo é tão alto quanto Martin , Martin é tão alto quanto Olivar , Olivar é tão alto quanto Bastian , Bastian é tão alto quanto Jasão , Jasão é tão alto quanto Esdras , Esdras é tão alto quanto Marcelino , Marcelino é tão alto quanto Ildo , Ildo é tão alto quanto Berto , Berto é tão alto quanto Idálio , Idálio é mais alto que Anael",Martin é mais alto que Anael,0,comparative
"Reece é tão alto quanto Andrew , Andrew é tão alto quanto Liam , Liam é tão alto quanto Dilan , Dilan é tão alto quanto Alan , Alan é tão alto quanto Ezekiel , Ezekiel é tão alto quanto Baltasar , Baltasar é tão alto quanto Arthur , Arthur é tão alto quanto Barack , Barack é mais alto que Anísio",Anísio é mais alto que Barack,1,comparative
"Jaime é mais alto que Juvenal , Juvenal é mais alto que Cameron , Cameron é mais alto que Perpétuo , Perpétuo é mais alto que Bryan , Bryan é mais alto que Nemo , Nemo é mais alto que Aron , Aron é mais alto que Enes , Enes é mais alto que Lício , Lício é mais alto que Luca , Luca é mais alto que Flávio",Cameron é mais alto que Perpétuo,0,comparative
"Ryan é mais alto que Jamal, Aiden, Laudelino, Paio, Delfim, Ethan e Parcídio , Ryan é tão alto quanto Evélio",Evélio é mais alto que Jamal,0,comparative
"Gustavo São Romão é tão alto quanto Bradley , Bradley é tão alto quanto Noah , Noah é tão alto quanto Darci , Darci é tão alto quanto Eder , Eder é mais alto que Nêuton",Nêuton é mais alto que Gustavo São Romão,1,comparative
"Junior é mais alto que Madaleno , Madaleno é mais alto que Isaque , Isaque é mais alto que Márvio , Márvio é mais alto que Jeremy , Jeremy é mais alto que Frédérick , Frédérick é mais alto que Pierre , Pierre é mais alto que Anielo",Márvio é mais alto que Jeremy,0,comparative
"Elisiário é tão alto quanto Ataíde , Ataíde é tão alto quanto Martins , Martins é tão alto quanto Hunter , Hunter é tão alto quanto Jansénio , Jansénio é mais alto que Eduardo",Eduardo é mais alto que Hunter,1,comparative
"Romeu é mais alto que Élton, Antão, Afrânio e Gusmão , Romeu é tão alto quanto Alfredinho",Afrânio é mais alto que Alfredinho,1,comparative
"Belisário é mais alto que Elísio , Elísio é mais alto que Adiel , Adiel é mais alto que Benevenuto , Benevenuto é mais alto que Martim , Martim é mais alto que Armindo , Armindo é mais alto que Harper , Harper é mais alto que Evaristo",Armindo é mais alto que Elísio,1,comparative
"Marvão é mais alto que Décimo , Décimo é mais alto que Leoberto , Leoberto é mais alto que Idalécio , Idalécio é mais alto que Expedito , Expedito é mais alto que Aly , Aly é mais alto que Fúlvio , Fúlvio é mais alto que Ariosto , Ariosto é mais alto que Maceo , Maceo é mais alto que Clídio",Leoberto é mais alto que Décimo,1,comparative
"Donaldo é mais alto que Moisés, Libânio, Dani, Nélio, Isidro, Félix, Adauto, Anaquim, Jasmim e Ruby , Donaldo é tão alto quanto Ioannis",Ioannis é mais alto que Isidro,0,comparative
"Janardo é mais alto que Cedric, Nuriel, Galileu, Clayton, Franklim, Alítio, Paco, Prado e Job , Janardo é tão alto quanto Jesse",Jesse é mais alto que Paco,0,comparative
"Ludovino é mais alto que Amós, Izalino, Elmano, Brás, Isolino, Afonso Henriques, Rodolfo, Noa e Iúri , Ardingue é tão alto quanto Ludovino",Elmano é mais alto que Ardingue,1,comparative
"Adauto é tão alto quanto Pracídio , Pracídio é tão alto quanto Haroldo , Haroldo é tão alto quanto Leôncio , Leôncio é tão alto quanto Dâmaso , Dâmaso é mais alto que Fabian",Fabian é mais alto que Leôncio,1,comparative
"Celino é tão alto quanto Alexander , Alexander é tão alto quanto Benny , Benny é tão alto quanto Jadir , Jadir é tão alto quanto Emanuel , Emanuel é tão alto quanto Graciliano , Graciliano é tão alto quanto Cameron , Cameron é mais alto que Frederico",Frederico é mais alto que Emanuel,1,comparative
"Mike é mais alto que Gerson, Pedrino, Alec, Jordão, Berilo e Moisés , Antonelo é tão alto quanto Mike",Antonelo é mais alto que Gerson,0,comparative
"Gimeno é mais alto que Laurentino , Laurentino é mais alto que Celto , Celto é mais alto que Adelino , Adelino é mais alto que Emiliano , Emiliano é mais alto que Eleutério , Eleutério é mais alto que Dalton , Dalton é mais alto que Clemêncio , Clemêncio é mais alto que Dénis , Dénis é mais alto que Adriano",Emiliano é mais alto que Adriano,0,comparative
"António é mais alto que Quiliano, Bradley, Osvaldo, Herlander, Lénio, Jacob e Anton , Joabe é tão alto quanto António",Joabe é mais alto que Bradley,0,comparative
"Austin é mais alto que Leal , Leal é mais alto que Caiel , Caiel é mais alto que Mavi , Mavi é mais alto que Malik , Malik é mais alto que Alan , Alan é mais alto que Dionísio , Dionísio é mais alto que Prudêncio , Prudêncio é mais alto que Normano , Normano é mais alto que Antoine",Leal é mais alto que Dionísio,0,comparative
"Celso é mais alto que Quiliano , Quiliano é mais alto que Hilário , Hilário é mais alto que Liciniano , Liciniano é mais alto que Mapril , Mapril é mais alto que Faustino , Faustino é mais alto que Cedric",Quiliano é mais alto que Cedric,0,comparative
