sentence1,sentence2,label,label_form
Todo mundo visitou todas as pessoas,Isael não visitou Sri Lanca,0,quantifier
"Todo mundo visitou Haiti, Uruguai, Serra, Países, Chile, Marrocos, Trindade e Tobago, Madagáscar, Indonésia, Costa Rica, Islândia, Burquina, Macedónia, Bolívia, Gana, Omã, Quiribáti, Peru e Dominica",Alfa não visitou Peru,1,quantifier
Alguem visitou todas as pessoas e todos os lugares,Neymar não visitou Mongólia,0,quantifier
Todo mundo visitou todos os lugares,Aldo não visitou Zâmbia,1,quantifier
Todo mundo visitou todas as pessoas,Maxim não visitou Franclim,1,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Oscar não visitou Damian,1,quantifier
"Todo mundo visitou Bulgária, Sri Lanca, Maláui, Irão, Chile, Guiné, São Cristóvão e Neves, Dinamarca, Ilhas Marechal, Antiga e Barbuda, Japão, Mauritânia, Paraguai, Albânia e Espanha",Ariel não visitou Níger,0,quantifier
Todo mundo visitou todas as pessoas,Calvin não visitou Maximiliano,1,quantifier
"Todo mundo visitou Geórgia, Benim, Coreia do Norte, República Checa, Jordânia, Estados Unidos, Tailândia, Líbano, Croácia, Canadá, Sudão, Lesoto, Uruguai, Ruanda, Noruega, Níger, Suécia, Áustria e Rússia",Gaudêncio não visitou Canadá,1,quantifier
"Todo mundo visitou Bielorrússia, Roménia, Peru, Brunei, Andorra, Barém, Líbano, Zimbábue, Tajiquistão, Guiné, Quénia, Ucrânia, Índia, Samoa, Estado da Palestina, China, Tunísia, Burúndi e Iémen",Castiel não visitou Líbano,1,quantifier
Todo mundo visitou todos os lugares,Calixto não visitou Cuaite,1,quantifier
Todo mundo visitou todas as pessoas,Evandro não visitou Honduras,0,quantifier
"Todo mundo visitou Madagáscar, Turcomenistão, Taiuã, Argentina, Jibuti, Reino Unido, Sérvia, Guiné, Canadá, Bielorrússia e Papua",Jabes não visitou Tanzânia,0,quantifier
Todo mundo visitou todas as pessoas,Raven não visitou Deolindo,1,quantifier
Todo mundo visitou todas as pessoas,Nilton não visitou Eleutério,1,quantifier
"Todo mundo visitou Angola, Cuaite, Guatemala, Estónia, República Democrática do Congo, Países, Bolívia, Indonésia, Ucrânia, Bielorrússia, Uganda, Peru, Timor-Leste, Madagáscar, Suíça, Santa Lúcia e Coreia do Sul",Joel não visitou Países,1,quantifier
Todo mundo visitou todas as pessoas,Micael não visitou Aidan,1,quantifier
Todo mundo visitou todas as pessoas,Clemêncio não visitou Brunei,0,quantifier
Todo mundo visitou todas as pessoas,Alão não visitou Trindade e Tobago,0,quantifier
Todo mundo visitou todas as pessoas,Luan não visitou Egito,0,quantifier
"Todo mundo visitou Estónia, Salomão, Namíbia, Usbequistão, Coreia do Sul, República Democrática do Congo, Arábia, Libéria, Uruguai, Egito, Uganda, Seicheles, Vanuatu, Rússia, Guiné, Alemanha, Dinamarca, Eslovénia e Cabo Verde ",Aldemar não visitou Vanuatu,1,quantifier
"Todo mundo visitou Gana, Malta, São Vicente, Papua, Irão, Eritreia, Moçambique, Mongólia, Barém, República Checa, Camboja, Guiné, Cazaquistão, Austrália, China, Cabo Verde , Suécia, Roménia, Indonésia e Micronésia",Gabriel não visitou Trindade e Tobago,0,quantifier
Todo mundo visitou todas as pessoas,Pelaio não visitou Níger,0,quantifier
Todo mundo visitou todos os lugares,Durbalino não visitou Alcindo,0,quantifier
Alguem visitou todas as pessoas e todos os lugares,Bélcio não visitou Dominica,0,quantifier
Todo mundo visitou todas as pessoas,Jesus não visitou Croácia,0,quantifier
"Todo mundo visitou Guiné, Albânia, Bósnia e Herzegovina, Ilhas Marechal, Suécia, Polónia, Noruega, Barém, Catar, Micronésia, São Tomé e Príncipe, Jamaica, Senegal e Geórgia",Jessé não visitou Zâmbia,0,quantifier
Todo mundo visitou todas as pessoas,Gustaf não visitou Lisandro,1,quantifier
Todo mundo visitou todos os lugares,Estefânio não visitou Togo,1,quantifier
Alguem visitou todas as pessoas e todos os lugares,Alberico não visitou Cristiano,0,quantifier
"Todo mundo visitou Togo, República Democrática do Congo, Finlândia, Letónia, Tuvalu, Jamaica, Rússia, Croácia, São Marinho, Lesoto, Polónia, Afeganistão, Estado da Palestina, Grécia, Suécia e Equador",Magdo não visitou Tunísia,0,quantifier
Todo mundo visitou todas as pessoas,Milo não visitou Tanzânia,0,quantifier
"Todo mundo visitou Brasil, República Centro-Africana, Suazilândia, Nova Zelândia , Haiti, Mauritânia, Argélia, Madagáscar, Bangladexe, Costa do Marfim, Níger, Líbano, Geórgia, Noruega e Nauru",Asdrúbal não visitou Nova Zelândia ,1,quantifier
"Todo mundo visitou Chile, Catar, Sérvia, Costa do Marfim, Salomão, Butão, Maurícia, Vietname, Finlândia, Roménia, Zimbábue, Quirguistão, Afeganistão, São Vicente, Namíbia e Nicarágua",Habacuque não visitou Maláui,0,quantifier
"Todo mundo visitou Libéria, Granada, Burquina, Reino Unido, Macedónia, Gabão, Hungria, Japão, Argélia, Peru, Bulgária, Ucrânia, Itália, Egito, Uruguai e Omã",Primitivo não visitou Macedónia,1,quantifier
Todo mundo visitou todas as pessoas,Arquibaldo não visitou Janique,1,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Almiro não visitou dos Santos,1,quantifier
Todo mundo visitou todas as pessoas,Rigoberto não visitou Salvador,0,quantifier
"Todo mundo visitou Mali, Islândia, Panamá, Fiji, Sri Lanca, Burquina, Líbano, Maurícia, Comores, Alemanha, Senegal, Finlândia, Turcomenistão e Somália",Odeberto não visitou Malta,0,quantifier
Todo mundo visitou todas as pessoas,Ilídio não visitou Guillermo,1,quantifier
Todo mundo visitou todas as pessoas,Gimeno não visitou Darque,1,quantifier
Todo mundo visitou todos os lugares,Kael não visitou Nestor,0,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Brás não visitou Casimiro,1,quantifier
"Todo mundo visitou Irlanda, Iémen, Cuba, Dominica, Quénia, Palau, Listenstaine, Senegal, Haiti, Brunei, Catar, Laus, Mianmar, Bahamas, Granada, Índia, Maldivas, Serra, Andorra e Cosovo",Gael não visitou Cuba,1,quantifier
Todo mundo visitou todos os lugares,Bartolomeu Perestrelo não visitou Camarões,1,quantifier
Alguem visitou todas as pessoas e todos os lugares,Gimeno não visitou Jibuti,0,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Kyle não visitou Hildegardo,1,quantifier
"Todo mundo visitou Sudão, Usbequistão, Quiribáti, Síria, Portugal, Uruguai, Vaticano, Equador, Venezuela, Dinamarca, Argentina, Honduras, Barbados, Países, Trindade e Tobago, Áustria e Quirguistão",George não visitou Barbados,1,quantifier
"Todo mundo visitou Afeganistão, Equador, Bélgica, Bangladexe, Moçambique, Cuaite, Argélia, Guiné, Mauritânia, Antiga e Barbuda, Guiana, Barém, Sudão, Marrocos, Estados Unidos, Maldivas, Timor-Leste e Moldávia",Aquiles não visitou Sudão,1,quantifier
Alguem visitou todas as pessoas e todos os lugares,Alfred não visitou Letónia,0,quantifier
"Todo mundo visitou Seicheles, Austrália, Turcomenistão, Barém, Marrocos, Ilhas Marechal, Costa Rica, México, Gana, Quénia, Bósnia e Herzegovina, Micronésia, Costa do Marfim, Maldivas e Zâmbia",Ádrien não visitou Guiné,0,quantifier
Todo mundo visitou todos os lugares,Ernâni não visitou Ilhas Marechal,1,quantifier
Todo mundo visitou todos os lugares,Laurindo não visitou Octaviano,0,quantifier
Alguem visitou todas as pessoas e todos os lugares,Rubi não visitou Nelmo,0,quantifier
Todo mundo visitou todos os lugares,Bernardino não visitou Bielorrússia,1,quantifier
Alguem visitou todas as pessoas e todos os lugares,Francisco não visitou Euclides,0,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Ercílio não visitou Gerson,1,quantifier
Todo mundo visitou todos os lugares,Mis não visitou Salomão,1,quantifier
Todo mundo visitou todos os lugares,Charles não visitou Irão,1,quantifier
Todo mundo visitou todos os lugares,Jácome não visitou Aiden,0,quantifier
Todo mundo visitou todos os lugares,Agenor não visitou Policarpo,0,quantifier
"Todo mundo visitou Ucrânia, Cuba, Camboja, Haiti, Bangladexe, Antiga e Barbuda, Angola, Senegal, Índia, Filipinas, Suriname, Áustria, Sérvia, Suécia, Afeganistão, Sri Lanca e Tanzânia",Gustaf não visitou República Democrática do Congo,0,quantifier
"Todo mundo visitou Países, Taiuã, Azerbaijão, Espanha, Guiné-Bissau, Burúndi, Nicarágua, Benim, Somália, Luxemburgo, Suriname e Paraguai",Lígio não visitou Países,1,quantifier
Alguem visitou todas as pessoas e todos os lugares,Diniz não visitou Azerbaijão,0,quantifier
"Todo mundo visitou Trindade e Tobago, Mali, Líbano, Suécia, Cabo Verde , Nicarágua, Albânia, Tuvalu, Jamaica, Brasil, Micronésia, Colômbia, Haiti, Honduras, Maldivas, Venezuela, Itália, Índia e Emirados Árabes Unidos",Euclides não visitou Cabo Verde ,1,quantifier
"Todo mundo visitou Timor-Leste, Suíça, Tunísia, Turquia, Macedónia, Sérvia, Belize, Chipre, Panamá e Barbados",Janai não visitou Mianmar,0,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Noah não visitou Mendo,1,quantifier
"Todo mundo visitou Tuvalu, Guiné-Bissau, Filipinas, Usbequistão, Letónia, Luxemburgo, Peru, Nicarágua, Cazaquistão, Brasil, São Tomé e Príncipe, Iraque, Laus, Islândia, Granada, Sudão, Macedónia, Brunei e Barbados",Ignácio não visitou Nova Zelândia ,0,quantifier
Alguem visitou todas as pessoas e todos os lugares,Diego não visitou Florêncio,0,quantifier
Todo mundo visitou todos os lugares,Christophe não visitou Diego,0,quantifier
Alguem visitou todas as pessoas e todos os lugares,Gilberto não visitou Carlos,0,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Mátio não visitou Alemanha,1,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Andreo não visitou Antônio,1,quantifier
Todo mundo visitou todos os lugares,Ermitério não visitou Omer,0,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Herlander não visitou Kay,1,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Acúrsio não visitou Luxemburgo,1,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Adrualdo não visitou Vietname,1,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Ramna não visitou Mauritânia,1,quantifier
Todo mundo visitou todos os lugares,Madjer não visitou Catar,1,quantifier
Todo mundo visitou todos os lugares,Nélson não visitou Camarões,1,quantifier
Todo mundo visitou todos os lugares,Miqueias não visitou Chile,1,quantifier
"Todo mundo visitou Bósnia e Herzegovina, Ilhas Marechal, Nicarágua, Finlândia, Roménia, Maláui, Alemanha, Luxemburgo, Zimbábue, Salvador, Botsuana e Lesoto",Greg não visitou Tailândia,0,quantifier
"Todo mundo visitou Uganda, Gana, França, Listenstaine, Azerbaijão, Arábia, Egito, Estónia, Noruega, Canadá, Jibuti, Singapura, Barém, Catar, Brunei, Venezuela, Bielorrússia e Angola",Lourenço não visitou Laus,0,quantifier
"Todo mundo visitou Etiópia, Suécia, Indonésia, Nova Zelândia , Montenegro, África do Sul, Albânia, Cuaite, Argentina, Líbano, Síria, Noruega, Afeganistão, Guatemala, Nepal, Somália e Reino Unido",Luca não visitou Brasil,0,quantifier
"Todo mundo visitou Zimbábue, Omã, Jamaica, Mali, Andorra, Congo-Brazzaville, Chade, Irão, Samoa, Croácia, Coreia do Sul, Cosovo, México, Madagáscar e Vaticano",Francisco não visitou Camboja,0,quantifier
Todo mundo visitou todas as pessoas,Licínio não visitou Nelson,1,quantifier
Todo mundo visitou todas as pessoas,Mimoso não visitou Singapura,0,quantifier
Alguem visitou todas as pessoas e todos os lugares,Mathieu não visitou Léccio,0,quantifier
Todo mundo visitou todas as pessoas,Osvaldo não visitou Islândia,0,quantifier
Alguem visitou todas as pessoas e todos os lugares,Rosário não visitou Santa Lúcia,0,quantifier
Todo mundo visitou todas as pessoas,Lorival não visitou Leoberto,1,quantifier
Todo mundo visitou todos os lugares,Arménio não visitou Estefânio,0,quantifier
Alguem visitou todas as pessoas e todos os lugares,Eric não visitou Atanásio,0,quantifier
Todo mundo visitou todas as pessoas,Alessandro não visitou Júlio,1,quantifier
Alguem visitou todas as pessoas e todos os lugares,Danilo não visitou Belize,0,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Kennedy não visitou Jordânia,1,quantifier
Alguem visitou todas as pessoas e todos os lugares,Duílio não visitou Arábia,0,quantifier
"Todo mundo visitou Suíça, Reino Unido, Laus, Índia, Nigéria, Senegal, Mónaco, Afeganistão, Finlândia e São Tomé e Príncipe",Benvindo não visitou Botsuana,0,quantifier
Todo mundo visitou todas as pessoas,Dárcio não visitou Serra,0,quantifier
Todo mundo visitou todos os lugares,Edson não visitou Neil,0,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Christopher não visitou Azerbaijão,1,quantifier
Todo mundo visitou todas as pessoas,Rafaello não visitou Léccio,1,quantifier
Todo mundo visitou todas as pessoas,Quévin não visitou Bangladexe,0,quantifier
"Todo mundo visitou Luxemburgo, Mónaco, Austrália, Bélgica, Grécia, Salvador, Antiga e Barbuda, Tailândia, Gâmbia, Samoa e Bahamas",Gualdino não visitou Itália,0,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Bastian não visitou Elisiário,1,quantifier
Todo mundo visitou todos os lugares,Matti não visitou Lídio,0,quantifier
Todo mundo visitou todos os lugares,Brandon não visitou Iuri,0,quantifier
Todo mundo visitou todas as pessoas,Idelso não visitou Adílio,1,quantifier
Alguem visitou todas as pessoas e todos os lugares,Dinarte não visitou Quénia,0,quantifier
"Todo mundo visitou Samoa, Belize, Nepal, Bahamas, Tonga, Macedónia, Hungria, Afeganistão, Montenegro, Butão, Grécia, Chipre, Honduras, Maláui, República Dominicana, Salvador, São Vicente, Palau e Sudão",Fábio não visitou Bahamas,1,quantifier
Todo mundo visitou todos os lugares,Filipe de Néri não visitou Suriname,1,quantifier
Alguem visitou todas as pessoas e todos os lugares,Carlindo não visitou Maldivas,0,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Asher não visitou Olivier,1,quantifier
"Todo mundo visitou Maldivas, Chile, Nepal, Seicheles, Mianmar, São Marinho, Estónia, Sudão, Barbados, Burquina, Letónia, Jamaica, Fiji, Antiga e Barbuda, Israel, Mali, Camboja e Azerbaijão",Bernardino não visitou Estado da Palestina,0,quantifier
Todo mundo visitou todos os lugares,Madail não visitou Emaús,0,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Gianluca não visitou Etiene,1,quantifier
Alguem visitou todas as pessoas e todos os lugares,Hansel não visitou Turquia,0,quantifier
"Todo mundo visitou Belize, Brasil, Honduras, Jibuti, Panamá, Zimbábue, Eslovénia, Uruguai, República Dominicana, Portugal, Nova Zelândia , França, Madagáscar, Dinamarca, Egito, Nepal, Sri Lanca, Azerbaijão e Jordânia",Pepe não visitou Quiribáti,0,quantifier
"Todo mundo visitou Tuvalu, Vietname, Venezuela, Albânia, Roménia, Irlanda, Fiji, Burúndi, Coreia do Sul, Uruguai, Sérvia, Andorra, Croácia, Nepal, Equador, Burquina e Camarões",do Livramento não visitou Burúndi,1,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Austrelino não visitou Cuba,1,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Amadeo não visitou Eleutério,1,quantifier
"Todo mundo visitou Madagáscar, Togo, Colômbia, Uruguai, Gabão, Dinamarca, Coreia do Norte, Bolívia, Coreia do Sul, Irlanda, Bósnia e Herzegovina, Chade, Samoa, Paraguai e Turquia",Eden não visitou Bósnia e Herzegovina,1,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Aleu não visitou Ludovino,1,quantifier
"Todo mundo visitou Vaticano, Chipre, Fiji, Bahamas, Iraque, Namíbia, Tunísia, Coreia do Norte, Afeganistão, Comores, Grécia e Rússia",Mago não visitou Namíbia,1,quantifier
Todo mundo visitou todas as pessoas,Milton não visitou Léccio,1,quantifier
Todo mundo visitou todas as pessoas,Neutel não visitou Margarido,1,quantifier
Todo mundo visitou todas as pessoas,Matias não visitou Otto,1,quantifier
Todo mundo visitou todas as pessoas,Franclim não visitou Islândia,0,quantifier
"Todo mundo visitou Indonésia, Togo, Fiji, Comores, Suriname, Bahamas, Islândia, Gâmbia, Andorra, Maldivas, República Democrática do Congo, Vietname, Somália e Tunísia",Lino não visitou República Democrática do Congo,1,quantifier
Alguem visitou todas as pessoas e todos os lugares,Calvino não visitou Laurénio,0,quantifier
Todo mundo visitou todos os lugares,Almiro não visitou Jocelino,0,quantifier
Todo mundo visitou todos os lugares,Osmano não visitou Priteche,0,quantifier
Alguem visitou todas as pessoas e todos os lugares,Charbel não visitou Cidalino,0,quantifier
Alguem visitou todas as pessoas e todos os lugares,Adil não visitou Rússia,0,quantifier
Todo mundo visitou todas as pessoas,Martins não visitou Aloísio,1,quantifier
Todo mundo visitou todos os lugares,Neutel não visitou Portugal,1,quantifier
"Todo mundo visitou Níger, Chipre, Sérvia, Croácia, Angola, Eritreia, México, República Democrática do Congo, Usbequistão, Estados Unidos, China, Quénia, Brunei, República Dominicana, Malásia, Peru, Santa Lúcia, Costa Rica, Tonga e Alemanha",Benjamin não visitou Quénia,1,quantifier
Alguem visitou todas as pessoas e todos os lugares,Fred não visitou África do Sul,0,quantifier
Todo mundo visitou todos os lugares,Libânio não visitou Bulgária,1,quantifier
Todo mundo visitou todos os lugares,Erasmo não visitou Clemente,0,quantifier
Alguem visitou todas as pessoas e todos os lugares,John não visitou Cairo,0,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Alcibíades não visitou Amadeu,1,quantifier
Todo mundo visitou todos os lugares,Ivo não visitou Turcomenistão,1,quantifier
"Todo mundo visitou Eritreia, Chile, Croácia, Ilhas Marechal, Comores, Estónia, Maurícia, Peru, China, Dinamarca, Azerbaijão, São Vicente, Honduras, Argentina, Somália, Grécia e Geórgia",Guido não visitou Maurícia,1,quantifier
Todo mundo visitou todas as pessoas,Martin não visitou Mianmar,0,quantifier
"Todo mundo visitou Guiana, Serra, Vaticano, Uruguai, Maláui, Ilhas Marechal, Rússia, Brunei, Suíça, Polónia, Bulgária, China, Ucrânia, Botsuana, Itália, Islândia, Jibuti, Maldivas e Guatemala",Jay não visitou Rússia,1,quantifier
Todo mundo visitou todas as pessoas,Bonifácio não visitou Maurícia,0,quantifier
"Todo mundo visitou Antiga e Barbuda, Eslovénia, Singapura, Cosovo, Bulgária, Paraguai, Cuba, Palau, Comores, Jordânia, Barém, Israel, Níger, Libéria e Nigéria",Caio não visitou Nigéria,1,quantifier
Todo mundo visitou todas as pessoas,Nelo não visitou Micah,1,quantifier
Alguem visitou todas as pessoas e todos os lugares,Martino não visitou Suazilândia,0,quantifier
Todo mundo visitou todas as pessoas,Nelo não visitou Iran,1,quantifier
Todo mundo visitou todos os lugares,Berilo não visitou Uganda,1,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Alvarim não visitou Omã,1,quantifier
Todo mundo visitou todas as pessoas,Leão não visitou Letónia,0,quantifier
Todo mundo visitou todos os lugares,Calvino não visitou Tajiquistão,1,quantifier
"Todo mundo visitou Jordânia, Suriname, Burúndi, Coreia do Sul, Sudão, Rússia, Mauritânia, Botsuana, Bulgária, Costa do Marfim e Santa Lúcia",Basil não visitou Coreia do Sul,1,quantifier
Todo mundo visitou todas as pessoas,Dieter não visitou Azerbaijão,0,quantifier
Todo mundo visitou todos os lugares,Romarigo não visitou Malta,1,quantifier
"Todo mundo visitou Brasil, Índia, Eritreia, Antiga e Barbuda, Malta, Sérvia, Benim, Salvador, México, Listenstaine, Togo, Luxemburgo e Peru",Gil não visitou Equador,0,quantifier
"Todo mundo visitou Indonésia, Letónia, Portugal, Trindade e Tobago, Zâmbia, Turquia, Sérvia, Ilhas Marechal, Equador, Alemanha, Tajiquistão, Cuba, Sudão, Antiga e Barbuda, Jamaica, Nicarágua, Micronésia, Roménia e Guiana",Mateus não visitou Cuba,1,quantifier
"Todo mundo visitou Omã, Nigéria, Maláui, Santa Lúcia, Rússia, Áustria, Botsuana, Trindade e Tobago, Burquina, Quirguistão, Salvador, Indonésia, Costa Rica, Chade, Líbia, Países, Cosovo e Ucrânia",Naod não visitou Butão,0,quantifier
"Todo mundo visitou Nova Zelândia , Granada, Ruanda, Tailândia, Catar, Montenegro, Cazaquistão, Estónia, Senegal, Malta, Tuvalu, Arménia, Camboja, São Marinho, Guiné-Bissau, Maurícia e Níger",Albino não visitou Cazaquistão,1,quantifier
Todo mundo visitou todas as pessoas,Mike não visitou Madagáscar,0,quantifier
Todo mundo visitou todas as pessoas,Jorge não visitou Elton,1,quantifier
"Todo mundo visitou Guiné, Tanzânia, Polónia, Ucrânia, Coreia do Norte, Cazaquistão, Líbia, Vanuatu, Iraque, Laus, Ruanda, Papua, Peru, Nauru, África do Sul, Granada, Bangladexe e Gana",Mamede não visitou Guiné,1,quantifier
"Todo mundo visitou Arábia, Afeganistão, Coreia do Norte, Ruanda, Canadá, Comores, Timor-Leste, Bélgica, Portugal, Guatemala, Malta, Albânia, Micronésia, China, Quénia, Polónia, Nicarágua e Etiópia",Jessé não visitou Noruega,0,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Marcial não visitou Cássio,1,quantifier
"Todo mundo visitou Chile, Lesoto, Gabão, Canadá, Coreia do Sul, Honduras, Angola, República Dominicana, Guiné, Líbano e Tailândia",Osório não visitou Catar,0,quantifier
Todo mundo visitou todas as pessoas,Enes não visitou Laudelino,1,quantifier
Alguem visitou todas as pessoas e todos os lugares,Egil não visitou Usbequistão,0,quantifier
Todo mundo visitou todas as pessoas,Adolfo não visitou Bósnia e Herzegovina,0,quantifier
Todo mundo visitou todas as pessoas,Rubi não visitou Chile,0,quantifier
"Todo mundo visitou Zâmbia, República Checa, Timor-Leste, Jamaica, Venezuela, Jordânia, Vanuatu, Tailândia, Libéria, Ilhas Marechal, Azerbaijão, Andorra, Coreia do Norte, Tuvalu, Alemanha, Nova Zelândia , Laus, Tajiquistão, Zimbábue e Arábia",Ondino não visitou Tajiquistão,1,quantifier
Todo mundo visitou todos os lugares,Hirondino não visitou Costa do Marfim,1,quantifier
"Todo mundo visitou Butão, Angola, Islândia, Etiópia, Salvador, Granada, Camarões, Indonésia, Nigéria, Albânia, Chade e Panamá",Jeremy não visitou Angola,1,quantifier
"Todo mundo visitou Mauritânia, Filipinas, Venezuela, Finlândia, Mónaco, Macedónia, Honduras, Irlanda, Antiga e Barbuda, Áustria, Coreia do Norte, Egito, Panamá, Sérvia e Índia",Nemésio não visitou Rússia,0,quantifier
Todo mundo visitou todos os lugares,Miro não visitou Cidalino,0,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Calebe não visitou Gustav,1,quantifier
Todo mundo visitou todos os lugares,Florentino não visitou Misael,0,quantifier
Todo mundo visitou todas as pessoas,Nick não visitou Lauro,1,quantifier
"Todo mundo visitou Emirados Árabes Unidos, Estados Unidos, Guiné, Zimbábue, Estónia, Geórgia, Tonga, Espanha, São Vicente, Gabão, Nauru, Bélgica, África do Sul, Colômbia, Burquina e Irlanda",Natalício não visitou Comores,0,quantifier
Todo mundo visitou todas as pessoas,Deodato não visitou Haiti,0,quantifier
"Todo mundo visitou Usbequistão, Bolívia, Somália, Ilhas Marechal, Gana, Angola, São Marinho, Lituânia, Colômbia e Chile",Idalécio não visitou Montenegro,0,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Freddie não visitou Portugal,1,quantifier
Todo mundo visitou todas as pessoas,Nemésio não visitou Ansel,1,quantifier
Alguem visitou todas as pessoas e todos os lugares,do Natal não visitou Senegal,0,quantifier
Alguem visitou todas as pessoas e todos os lugares,Luan não visitou Cazaquistão,0,quantifier
Alguem visitou todas as pessoas e todos os lugares,Greg não visitou Gentil,0,quantifier
Todo mundo visitou todos os lugares,Justiniano não visitou Estados Unidos,1,quantifier
Todo mundo visitou todos os lugares,Principiano não visitou Suíça,1,quantifier
"Todo mundo visitou Sri Lanca, Cabo Verde , Fiji, Tunísia, Bangladexe, Noruega, Eslovénia, Uganda, Salomão, Eslováquia, Congo-Brazzaville, Letónia, Países, Vaticano, Polónia, Moldávia, Burquina e Rússia",Paul não visitou Letónia,1,quantifier
Alguem visitou todas as pessoas e todos os lugares,Cameron não visitou da Cruz,0,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Afre não visitou Salvador,1,quantifier
Alguem visitou todas as pessoas e todos os lugares,Ramiro não visitou Mongólia,0,quantifier
"Todo mundo visitou México, Granada, Níger, Nigéria, Bielorrússia, Moldávia, Venezuela, Nepal, Palau, Cabo Verde  e Suriname",Eberardo não visitou Nepal,1,quantifier
"Todo mundo visitou Nicarágua, Estónia, Uruguai, Chade, Paquistão, Cosovo, Quénia, Cazaquistão, Mónaco, Arábia, Nova Zelândia , Camarões e Macedónia",Bruno não visitou Zâmbia,0,quantifier
Alguem visitou todas as pessoas e todos os lugares,Liberto não visitou Salvador,0,quantifier
"Todo mundo visitou Eritreia, Coreia do Norte, Costa Rica, Seicheles, Estónia, Nova Zelândia , Dinamarca, São Tomé e Príncipe, Bahamas, Filipinas, Tunísia e Haiti",Diomar não visitou Uruguai,0,quantifier
"Todo mundo visitou Reino Unido, Iémen, Costa do Marfim, República Democrática do Congo, Omã, Brasil, Canadá, Emirados Árabes Unidos, Cazaquistão, Áustria, Chade, Vanuatu, Costa Rica, Mauritânia, Bielorrússia, Uruguai, Itália e Nigéria",Arian não visitou Canadá,1,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Honório não visitou Timor-Leste,1,quantifier
"Todo mundo visitou Gâmbia, Macedónia, Alemanha, Eritreia, Iraque, Vanuatu, Austrália, Guiana, São Vicente, República Centro-Africana, Maurícia, Lesoto, Camarões, Mónaco, Jamaica, Ilhas Marechal, Timor-Leste e Madagáscar",Armindo não visitou Alemanha,1,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Adamantino não visitou Licínio,1,quantifier
"Todo mundo visitou Suécia, Etiópia, Ucrânia, Portugal, Haiti, Afeganistão, Omã, Tailândia, Nepal, Zâmbia, Guiné e Costa Rica",do Natal não visitou Fiji,0,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Júnior não visitou Mianmar,1,quantifier
Todo mundo visitou todos os lugares,Armando não visitou Hélvio,0,quantifier
"Todo mundo visitou Libéria, Costa Rica, Irão, República Checa, Bulgária, Salvador, Nauru, Suécia, Camboja, Nepal, Malásia e Iraque",Constantino não visitou Libéria,1,quantifier
Todo mundo visitou todos os lugares,Isauro não visitou Jamaica,1,quantifier
Alguem visitou todas as pessoas e todos os lugares,Cílio não visitou Vaticano,0,quantifier
Todo mundo visitou todos os lugares,Hervê não visitou Omã,1,quantifier
Todo mundo visitou todos os lugares,Plácido não visitou Fabiano,0,quantifier
Todo mundo visitou todos os lugares,Pépio não visitou Pio,0,quantifier
Todo mundo visitou todos os lugares,Nembrode não visitou Dorico,0,quantifier
Todo mundo visitou todos os lugares,Dev não visitou Arcélio,0,quantifier
Todo mundo visitou todos os lugares,Alão não visitou Estado da Palestina,1,quantifier
"Todo mundo visitou Laus, Lituânia, Coreia do Norte, Equador, Etiópia, Malásia, Maldivas, Coreia do Sul, Listenstaine e Eslováquia",Johnson não visitou Coreia do Norte,1,quantifier
Todo mundo visitou todos os lugares,Ondino não visitou Hólger,0,quantifier
"Todo mundo visitou Ucrânia, Libéria, Sri Lanca, Estado da Palestina, Chipre, Congo-Brazzaville, Albânia, Burquina, Quiribáti, Somália, Áustria, Cuba, Lituânia, Azerbaijão, Timor-Leste e Uruguai",Arisberto não visitou Estado da Palestina,1,quantifier
Todo mundo visitou todas as pessoas e todos os lugares,Guilherme não visitou Rodrigo,1,quantifier
Alguem visitou todas as pessoas e todos os lugares,Romeu não visitou Kenzo,0,quantifier
